,Region,Zone,District,Enumeration area,Holders ID,Parcel,Field,Field Part,CROP,Owner Type,Extension,Irrigation Used,Seed Type,Any Damage,Any Measure to Prevent Damage,Type of Damage Prevention,Fertilizer Used,Reason for Not Using Fertilizer,Percent of Field in Use,Area Measure - Day,Area Measure - Month,Local Area Unit,Reason for Not Measuring Area,Production local unit,case$id,Farmers associations,Householde ID,Field Weight,Weight of Non-improved Seed,Local Area Amount,Enumerator Area (sq. m.),Computer Area (sq. m.),Area in Square meter,Production Of Condition in Kg
36354,4.0,1.0,23.0,1.0,1.0,3.0,2.0,1.0,6.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,25.0,1.0,6.0,50.0,70.0,4.012300501085103e+17,5.0,85.0,378.14,3.78,20.0,25920.7,25920.7,25920.7,0.0
36358,4.0,1.0,23.0,1.0,1.0,9.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,25.0,1.0,2.0,50.0,70.0,4.012300501085109e+17,5.0,85.0,378.14,1.26,30.0,13026.8,13026.8,13026.8,0.0
36361,4.0,1.0,23.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,100.0,26.0,1.0,6.0,50.0,70.0,4.012300501105101e+17,5.0,105.0,378.14,12.6,5.0,7914.1,7914.1,7914.1,0.0
36363,4.0,1.0,23.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,100.0,26.0,1.0,6.0,50.0,70.0,4.012300501105103e+17,5.0,105.0,378.14,1.26,5.0,6062.9,6062.9,6062.9,0.0
36367,4.0,1.0,23.0,1.0,1.0,7.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,100.0,26.0,1.0,6.0,50.0,70.0,4.012300501105107e+17,5.0,105.0,378.14,1.89,10.0,19751.4,19751.4,19751.4,0.0
36369,4.0,1.0,23.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,27.0,1.0,6.0,50.0,60.0,4.012300501116101e+17,5.0,116.0,378.14,9999.999,2.5,4708.9,4708.9,4708.9,0.0
36372,4.0,1.0,23.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,27.0,1.0,6.0,50.0,70.0,4.012300501116102e+17,5.0,116.0,378.14,4.41,10.0,24619.3,24619.3,24619.3,0.0
36378,4.0,1.0,23.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,19.0,2.0,6.0,50.0,70.0,4.012300501136101e+17,5.0,136.0,378.14,3.15,10.0,28935.0,28935.0,28935.0,0.0
36379,4.0,1.0,23.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,75.0,19.0,2.0,6.0,50.0,70.0,4.012300501136103e+17,5.0,136.0,378.14,0.9,2.5,3792.2,3792.2,3792.2,0.0
36383,4.0,1.0,23.0,1.0,1.0,2.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,17.0,2.0,6.0,50.0,70.0,4.012300501156102e+17,5.0,156.0,378.14,5.04,15.0,22682.8,22682.8,22682.8,0.0
36385,4.0,1.0,23.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,3.0,2.0,6.0,50.0,70.0,4.012300501167101e+17,5.0,167.0,378.14,3.15,10.0,21761.2,21761.2,21761.2,0.0
36386,4.0,1.0,23.0,1.0,1.0,1.0,4.0,1.0,6.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,3.0,2.0,6.0,50.0,70.0,4.012300501167101e+17,5.0,167.0,378.14,3.78,10.0,25164.0,25164.0,25164.0,0.0
36389,4.0,1.0,23.0,1.0,1.0,1.0,10.0,1.0,6.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,3.0,2.0,6.0,50.0,70.0,4.012300501167101e+17,5.0,167.0,378.14,1.26,10.0,14005.9,14005.9,14005.9,0.0
36392,4.0,1.0,23.0,1.0,1.0,3.0,2.0,1.0,6.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,3.0,2.0,6.0,50.0,30.0,4.012300501167103e+17,5.0,167.0,378.14,2.52,10.0,22607.1,22607.1,22607.1,0.0
36394,4.0,1.0,23.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,6.0,2.0,6.0,50.0,70.0,4.012300501187101e+17,5.0,187.0,378.14,1.89,10.0,20034.7,20034.7,20034.7,0.0
36398,4.0,1.0,23.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,6.0,2.0,7.0,1.0,70.0,4.012300501187105e+17,5.0,187.0,378.14,3.15,10.0,14544.288280554496,0.0,19423.5,0.0
36404,4.0,1.0,23.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,70.0,28.0,1.0,2.0,50.0,70.0,4.012300501217101e+17,5.0,217.0,378.14,0.3,20.0,2467.3,2467.3,2467.3,0.0
36407,4.0,1.0,23.0,1.0,1.0,3.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,28.0,1.0,6.0,50.0,70.0,4.012300501217103e+17,5.0,217.0,378.14,2.52,5.0,9377.1,9377.1,9377.1,0.0
36410,4.0,1.0,23.0,1.0,1.0,5.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,28.0,1.0,6.0,50.0,70.0,4.012300501217105e+17,5.0,217.0,378.14,5.04,20.0,25797.8,25797.8,25797.8,0.0
36416,4.0,1.0,23.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,10.0,1.0,6.0,50.0,70.0,4.012300501238104e+17,5.0,238.0,378.14,5.04,20.0,24420.3,24420.3,24420.3,0.0
36418,4.0,1.0,23.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,10.0,2.0,6.0,50.0,70.0,4.012300501238106e+17,5.0,238.0,378.14,4.41,20.0,24397.0,24397.0,24397.0,0.0
36437,4.0,1.0,23.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,100.0,3.0,2.0,6.0,50.0,60.0,4.012301901061103e+17,19.0,61.0,323.73,19.65,10.0,28211.5,28211.5,28211.52,0.0
36441,4.0,1.0,23.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,100.0,4.0,2.0,6.0,50.0,60.0,4.012301901078102e+17,19.0,78.0,323.73,7.86,10.0,3485.4,3485.4,3485.42,0.0
36446,4.0,1.0,23.0,1.0,1.0,6.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,7.0,100.0,5.0,2.0,2.0,50.0,70.0,4.012301901086106e+17,19.0,86.0,323.73,1.31,20.0,6292.2,6292.2,6292.2,0.0
36448,4.0,1.0,23.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,7.0,100.0,5.0,2.0,6.0,50.0,80.0,4.012301901103102e+17,19.0,103.0,323.73,5.24,10.0,13542.7,13542.7,13542.72,0.0
36453,4.0,1.0,23.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,7.0,100.0,6.0,2.0,6.0,1.0,70.0,4.012301901119103e+17,19.0,119.0,323.73,1.965,5.0,14544.288280554496,0.0,12689.3,0.0
36457,4.0,1.0,23.0,1.0,1.0,2.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,7.0,100.0,8.0,2.0,6.0,50.0,60.0,4.012301901145102e+17,19.0,145.0,323.73,7.86,10.0,23165.9,23165.9,23165.92,0.0
36462,4.0,1.0,23.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,9.0,2.0,6.0,50.0,60.0,4.012301901161101e+17,19.0,161.0,323.73,1.965,5.0,16082.6,16082.6,16082.62,0.0
36469,4.0,1.0,23.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,7.0,100.0,10.0,2.0,6.0,50.0,60.0,4.012301901170104e+17,19.0,170.0,323.73,0.982,10.0,16567.1,16567.1,16567.12,0.0
36473,4.0,1.0,23.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,100.0,11.0,2.0,6.0,50.0,60.0,4.012301901187103e+17,19.0,187.0,323.73,2.62,5.0,10691.3,10691.3,10691.32,0.0
36476,4.0,1.0,23.0,1.0,1.0,4.0,3.0,1.0,6.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,100.0,11.0,2.0,6.0,50.0,80.0,4.012301901187104e+17,19.0,187.0,323.73,11.135,5.0,6658.0,6658.0,6658.02,0.0
36477,4.0,1.0,23.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,12.0,2.0,6.0,50.0,60.0,4.012301901206102e+17,19.0,206.0,323.73,5.24,10.0,20466.3,20466.3,20466.32,0.0
36486,4.0,1.0,23.0,2.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,26.0,1.0,7.0,50.0,70.0,4.012303102024103e+17,31.0,24.0,405.96,3.9,10.0,10787.0,10787.0,10787.0,0.0
36487,4.0,1.0,23.0,2.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,26.0,1.0,7.0,50.0,70.0,4.0123031020241043e+17,31.0,24.0,405.96,5.8,10.0,11283.3,11283.3,11283.3,0.0
36492,4.0,1.0,23.0,2.0,1.0,3.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,1.0,2.0,7.0,50.0,70.0,4.012303102044103e+17,31.0,44.0,405.96,4.06,10.0,4698.6,4698.4,4698.6,0.0
36495,4.0,1.0,23.0,2.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,6.0,2.0,7.0,50.0,70.0,4.012303102054102e+17,31.0,54.0,405.96,3.48,10.0,5345.8,5345.8,5345.8,0.0
36498,4.0,1.0,23.0,2.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,8.0,2.0,7.0,50.0,70.0,4.012303102074102e+17,31.0,74.0,405.96,1.74,10.0,1960.7,1960.7,1960.7,0.0
36502,4.0,1.0,23.0,2.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,11.0,2.0,7.0,50.0,70.0,4.012303102094102e+17,31.0,94.0,405.96,3.48,10.0,8273.8,8273.8,8273.8,0.0
36503,4.0,1.0,23.0,2.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,11.0,2.0,7.0,50.0,70.0,4.012303102094103e+17,31.0,94.0,405.96,2.9,10.0,4252.6,4252.6,4252.6,0.0
36504,4.0,1.0,23.0,2.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,11.0,2.0,7.0,50.0,70.0,4.012303102094104e+17,31.0,94.0,405.96,3.48,10.0,14544.288280554496,0.0,10031.4,0.0
36505,4.0,1.0,23.0,2.0,1.0,4.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,11.0,2.0,7.0,50.0,70.0,4.012303102094104e+17,31.0,94.0,405.96,2.9,7.5,7455.7,7455.7,7455.7,0.0
36511,4.0,1.0,23.0,2.0,1.0,4.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,13.0,2.0,7.0,1.0,70.0,4.0123031021041043e+17,31.0,104.0,405.96,1.16,2.5,14544.288280554496,0.0,6952.1,0.0
36513,4.0,1.0,23.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,13.0,2.0,2.0,50.0,70.0,4.012303102124101e+17,31.0,124.0,405.96,2.9,10.0,6772.0,6772.0,6772.0,0.0
36518,4.0,1.0,23.0,2.0,1.0,4.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,14.0,2.0,2.0,50.0,70.0,4.0123031021441043e+17,31.0,144.0,405.96,1.16,20.0,3410.7,3410.7,3410.7,0.0
36522,4.0,1.0,23.0,2.0,1.0,3.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,20.0,2.0,7.0,1.0,70.0,4.012303102174103e+17,31.0,174.0,405.96,5.8,10.0,14544.288280554496,0.0,6952.1,0.0
36526,4.0,1.0,23.0,2.0,1.0,6.0,2.0,1.0,6.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,21.0,2.0,7.0,50.0,70.0,4.012303102174106e+17,31.0,174.0,405.96,1.16,7.5,10893.7,10893.7,10893.7,0.0
36528,4.0,1.0,23.0,2.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,25.0,24.0,2.0,2.0,50.0,60.0,4.012303102224101e+17,31.0,224.0,405.96,0.29,10.0,872.9,872.9,872.9,0.0
36529,4.0,1.0,23.0,2.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,27.0,2.0,2.0,50.0,70.0,4.012303102244102e+17,31.0,244.0,405.96,1.16,20.0,7418.6,7418.6,7418.6,0.0
36532,4.0,1.0,23.0,2.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,27.0,2.0,2.0,1.0,70.0,4.012303102244105e+17,31.0,244.0,405.96,1.45,40.0,14544.288280554496,0.0,6952.1,0.0
36546,4.0,1.0,24.0,3.0,1.0,3.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,24.0,1.0,7.0,50.0,90.0,4.012401203079103e+17,12.0,79.0,276.52,1.45,2.5,12146.9,12146.9,12146.91,0.0
36547,4.0,1.0,24.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,25.0,1.0,11.0,50.0,30.0,4.012401203093101e+17,12.0,93.0,276.52,0.56,7.5,2286.4,2286.4,2286.41,0.0
36551,4.0,1.0,24.0,3.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,28.0,1.0,7.0,50.0,90.0,4.012401203093103e+17,12.0,93.0,276.52,1.16,5.0,4415.1,4445.1,4415.11,0.0
36555,4.0,1.0,24.0,3.0,1.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,29.0,1.0,7.0,50.0,10.0,4.012401203107102e+17,12.0,107.0,276.52,2.9,5.0,5525.5,5525.5,5525.52,0.0
36561,4.0,1.0,24.0,3.0,1.0,2.0,4.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,80.0,30.0,1.0,11.0,50.0,30.0,4.012401203114102e+17,12.0,114.0,276.52,2.24,7.5,1924.1,1924.1,1924.11,0.0
36575,4.0,1.0,25.0,2.0,1.0,2.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,99.0,99.0,9.0,1.0,10.0,4.012503002004102e+17,30.0,4.0,235.34,2.44,20.0,14544.288280554496,0.0,26393.21,0.0
36579,4.0,1.0,25.0,2.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,28.0,1.0,9.0,50.0,10.0,4.012503002030102e+17,30.0,30.0,235.34,4.88,30.0,16931.7,16931.7,16931.71,0.0
36583,4.0,1.0,25.0,2.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,29.0,1.0,9.0,50.0,10.0,4.012503002056103e+17,30.0,56.0,235.34,1.83,10.0,13476.0,13476.0,13476.01,0.0
36585,4.0,1.0,25.0,2.0,1.0,3.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,99.0,99.0,9.0,1.0,10.0,4.012503002069103e+17,30.0,69.0,235.34,4.27,20.0,14544.288280554496,0.0,26393.21,0.0
36587,4.0,1.0,25.0,2.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,2.0,2.0,9.0,50.0,10.0,4.012503002095103e+17,30.0,95.0,235.34,1.26,10.0,6139.4,6139.4,6139.41,0.0
36590,4.0,1.0,25.0,2.0,1.0,2.0,3.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,2.0,2.0,9.0,50.0,10.0,4.012503002121102e+17,30.0,121.0,235.34,6.1,20.0,42123.1,42123.1,42123.11,0.0
36594,4.0,1.0,25.0,2.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,19.0,2.0,9.0,50.0,10.0,4.012503002135103e+17,30.0,135.0,235.34,3.42,10.0,5983.9,5983.9,5983.91,0.0
36597,4.0,1.0,25.0,2.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,100.0,16.0,2.0,9.0,50.0,10.0,4.012503002163102e+17,30.0,163.0,235.34,4.88,15.0,18545.7,18545.7,18545.71,0.0
36603,4.0,1.0,25.0,2.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,6.0,2.0,9.0,50.0,10.0,4.012503002202102e+17,30.0,202.0,235.34,3.66,20.0,27643.0,27643.0,27643.01,0.0
36606,4.0,1.0,25.0,2.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,100.0,26.0,2.0,9.0,50.0,10.0,4.0125030022281043e+17,30.0,228.0,235.34,9.15,30.0,38870.6,38870.6,38870.61,0.0
36610,4.0,1.0,25.0,2.0,1.0,2.0,3.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,100.0,17.0,2.0,9.0,50.0,10.0,4.012503002254102e+17,30.0,254.0,235.34,3.66,20.0,23970.9,23970.9,23970.91,0.0
36613,4.0,1.0,25.0,2.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,28.0,2.0,9.0,50.0,10.0,4.012503002267104e+17,30.0,267.0,235.34,4.27,20.0,35727.1,35727.1,35727.11,0.0
36616,4.0,1.0,25.0,2.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,99.0,99.0,9.0,1.0,10.0,4.012503002293105e+17,30.0,293.0,235.34,6.1,20.0,14544.288280554496,0.0,26393.21,0.0
36618,4.0,1.0,25.0,2.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,17.0,2.0,9.0,50.0,10.0,4.012503002319103e+17,30.0,319.0,235.34,6.1,15.0,16271.1,16271.1,16271.11,0.0
36622,4.0,1.0,25.0,3.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,4.0,2.0,9.0,50.0,10.0,4.012504403007102e+17,44.0,7.0,294.08,1.5,5.0,7385.6,7385.6,7385.61,0.0
36623,4.0,1.0,25.0,3.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,4.0,2.0,9.0,50.0,10.0,4.012504403007103e+17,44.0,7.0,294.08,3.5,15.0,21555.8,21555.0,21555.81,0.0
36626,4.0,1.0,25.0,3.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,26.0,1.0,9.0,50.0,10.0,4.012504403021102e+17,44.0,21.0,294.08,3.5,10.0,16565.6,16565.6,16565.61,0.0
36630,4.0,1.0,25.0,3.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,26.0,1.0,9.0,50.0,10.0,4.012504403035104e+17,44.0,35.0,294.08,2.0,30.0,27190.1,27190.1,27190.11,0.0
36633,4.0,1.0,25.0,3.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,2.0,2.0,9.0,50.0,10.0,4.012504403042103e+17,44.0,42.0,294.08,4.0,10.0,18841.0,18841.0,18841.01,0.0
36636,4.0,1.0,25.0,3.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,6.0,100.0,11.0,2.0,9.0,50.0,10.0,4.012504403056102e+17,44.0,56.0,294.08,6.0,20.0,25646.6,25646.6,25646.61,0.0
36639,4.0,1.0,25.0,3.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,7.0,2.0,9.0,50.0,10.0,4.012504403070103e+17,44.0,70.0,294.08,7.5,20.0,31884.6,31884.6,31884.61,0.0
36644,4.0,1.0,25.0,3.0,1.0,3.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,8.0,2.0,9.0,50.0,10.0,4.012504403077103e+17,44.0,77.0,294.08,2.0,10.0,6623.3,6623.3,6623.31,0.0
36647,4.0,1.0,25.0,3.0,1.0,1.0,8.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,27.0,1.0,9.0,50.0,10.0,4.012504403091101e+17,44.0,91.0,294.08,5.3,20.0,29758.0,29758.0,29758.01,0.0
36648,4.0,1.0,25.0,3.0,1.0,1.0,10.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,29.0,1.0,19.0,50.0,10.0,4.012504403091101e+17,44.0,91.0,294.08,2.5,30.0,8569.5,8569.5,8569.51,0.0
36654,4.0,1.0,25.0,3.0,1.0,2.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,11.0,2.0,9.0,50.0,10.0,4.012504403105102e+17,44.0,105.0,294.08,3.8,20.0,18085.8,18085.8,18085.81,0.0
36662,4.0,1.0,25.0,3.0,1.0,5.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,6.0,100.0,10.0,2.0,9.0,50.0,10.0,4.012504403126105e+17,44.0,126.0,294.08,5.0,20.0,25617.2,25617.2,25617.21,0.0
36664,4.0,1.0,25.0,3.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,9.0,2.0,9.0,50.0,10.0,4.012504403140102e+17,44.0,140.0,294.08,1.5,10.0,15519.0,15519.0,15519.01,0.0
36668,4.0,1.0,25.0,3.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,14.0,2.0,9.0,50.0,10.0,4.012504403147104e+17,44.0,147.0,294.08,4.5,20.0,31649.0,31649.0,31649.01,0.0
36670,4.0,1.0,25.0,3.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,3.0,2.0,9.0,50.0,10.0,4.012504403161102e+17,44.0,161.0,294.08,2.25,15.0,21071.9,21071.9,21071.91,0.0
36673,4.0,1.0,25.0,3.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,13.0,2.0,9.0,50.0,10.0,4.012504403175102e+17,44.0,175.0,294.08,3.0,15.0,12624.8,12624.8,12624.81,0.0
36681,4.0,1.0,25.0,2.0,1.0,4.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,80.0,4.0,2.0,9.0,50.0,10.0,4.012506302023104e+17,63.0,23.0,344.75,3.15,7.5,7140.0,7140.0,7140.01,0.0
36684,4.0,1.0,25.0,2.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,5.0,2.0,9.0,50.0,10.0,4.012506302045102e+17,63.0,45.0,344.75,2.52,30.0,37506.0,37506.0,37506.01,0.0
36704,4.0,1.0,25.0,2.0,1.0,3.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,100.0,11.0,2.0,9.0,50.0,10.0,4.012506302134103e+17,63.0,134.0,344.75,3.15,10.0,9635.3,9635.3,9635.31,0.0
36707,4.0,1.0,25.0,2.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,80.0,12.0,2.0,9.0,50.0,10.0,4.012506302156103e+17,63.0,156.0,344.75,7.56,30.0,28494.8,28494.8,28494.84,0.0
36714,4.0,1.0,25.0,2.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,14.0,2.0,9.0,50.0,10.0,4.012506302167103e+17,63.0,167.0,344.75,3.33,10.0,13115.2,13115.2,13115.21,0.0
36716,4.0,1.0,25.0,2.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,7.0,80.0,16.0,2.0,7.0,50.0,10.0,4.012506302189102e+17,63.0,189.0,344.75,1.89,50.0,48698.3,48698.3,48698.34,0.0
36727,4.0,1.0,25.0,2.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,100.0,19.0,2.0,9.0,50.0,10.0,4.012506302211103e+17,63.0,211.0,344.75,4.88,22.5,27709.0,27709.0,27709.04,0.0
36729,4.0,1.0,25.0,2.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,19.0,2.0,19.0,50.0,10.0,4.012506302222101e+17,63.0,222.0,344.75,0.48,10.0,1521.8,1521.8,1521.81,0.0
