,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Type,CROP,Ownership,Extenstion Program,Irrigation used?,Is the Soil Erosion,Measures taken to prevent Soil Erosion,SEED TYPE,Is there Damage?,Measure taken to prevent damage,Damage measure taken type,Fertilizer Used?,Fertilizer Type,How many times do you produce crops,What was the field used for?,APERCENT,Household Id,Sampling Weight,Weight of non-improved seed,"If Chemical Fertilizer,Quantity in KG",CERROR,Area in Square meter,Production Of Condition in Kg,Fertilizer Quantity
59982,7.0,17.0,2.0,8.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,31.0,162.96,12.0,0.0,1.31,2308.13,496.24800000000005,0.0
59984,7.0,17.0,2.0,8.0,1.0,1.0,1.0,2.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,90.0,31.0,162.96,10.614753325272067,25.25,1.62,3339.64,718.023,25.25
59985,7.0,17.0,2.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,20.0,41.0,162.96,1.8,0.0,0.44,219.26000000000002,47.141,0.0
59989,7.0,17.0,2.0,8.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,100.0,41.0,162.96,24.0,0.0,1.5925029324190205,2853.29,613.457,0.0
59992,7.0,17.0,2.0,8.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,46.0,162.96,2.8,0.0,1.15,585.83,125.953,0.0
59998,7.0,17.0,2.0,8.0,1.0,1.0,1.0,1.0,18.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,56.0,162.96,11.2,0.0,3.7,3495.91,751.6209999999999,0.0
60000,7.0,17.0,2.0,8.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,61.0,162.96,15.0,0.0,0.37,3109.0699999999997,668.45,0.0
60005,7.0,17.0,2.0,8.0,1.0,1.0,1.0,1.0,16.0,1.0,2.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,61.0,162.96,7.5,0.0,0.49,2091.98,449.77600000000007,0.0
60010,7.0,17.0,2.0,8.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,100.0,77.0,162.96,6.6,0.0,1.25,1713.34,368.368,0.0
60014,7.0,17.0,2.0,8.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,82.0,162.96,4.46,0.0,0.65,806.48,173.39300000000003,0.0
60016,7.0,17.0,2.0,8.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,92.0,162.96,10.614753325272067,25.0,0.51,2760.03,593.4060000000001,25.0
60021,7.0,17.0,2.0,8.0,1.0,1.0,1.0,1.0,20.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,100.0,97.0,162.96,14.57,0.0,0.22,2795.2900000000004,600.9870000000001,0.0
60026,7.0,17.0,2.0,8.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,112.0,162.96,10.0,0.0,0.95,638.98,137.381,0.0
60027,7.0,17.0,2.0,8.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,122.0,162.96,10.67,0.0,2.98,2396.57,515.263,0.0
60030,7.0,17.0,2.0,8.0,1.0,2.0,1.0,1.0,15.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,122.0,162.96,10.4,0.0,0.41,2268.42,487.71000000000004,0.0
60032,7.0,17.0,2.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,127.0,162.96,8.8,0.0,0.61,1662.9199999999998,357.528,0.0
60036,7.0,17.0,2.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,147.0,162.96,4.34,0.0,1.32,320.86999999999995,68.987,0.0
60037,7.0,17.0,2.0,8.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,147.0,162.96,2.74,0.0,2.06,293.73,63.151999999999994,0.0
60040,7.0,17.0,2.0,8.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,152.0,162.96,15.34,0.0,0.59,4448.75,956.481,0.0
60094,7.0,17.0,2.0,16.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,35.0,12.0,149.56,7.31,0.0,0.29,533.48,69.352,0.0
60119,7.0,17.0,2.0,16.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,72.0,149.56,15.12,0.0,1.47,1667.2699999999998,216.74499999999998,0.0
60127,7.0,17.0,2.0,16.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,77.0,149.56,16.2,0.0,1.05,2229.42,289.825,0.0
60132,7.0,17.0,2.0,16.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,68.0,102.0,149.56,6.3,0.0,0.88,1098.1000000000001,142.753,0.0
60138,7.0,17.0,2.0,16.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,50.0,122.0,149.56,4.06,0.0,1.49,701.6500000000001,91.21499999999999,0.0
60139,7.0,17.0,2.0,16.0,1.0,2.0,1.0,1.0,6.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,60.0,122.0,149.56,4.21,0.0,1.15,857.1800000000001,111.433,0.0
60140,7.0,17.0,2.0,16.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,75.0,132.0,149.56,2.35,0.0,0.81,379.76000000000005,49.369,0.0
60142,7.0,17.0,2.0,16.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,147.0,149.56,12.15,0.0,0.27,1999.5,259.935,0.0
60224,7.0,17.0,2.0,32.0,2.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,3.0,155.49,8.0,0.0,0.76,2209.5,543.537,0.0
60226,7.0,17.0,2.0,32.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,3.0,155.49,15.0,0.0,0.23,4841.28,1190.955,0.0
60228,7.0,17.0,2.0,32.0,2.0,1.0,1.0,1.0,12.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,30.0,3.0,155.49,0.32,0.0,0.08,113.48,27.915999999999997,0.0
60230,7.0,17.0,2.0,32.0,2.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,80.0,13.0,155.49,7.32,0.0,0.43,1087.58,267.545,0.0
60231,7.0,17.0,2.0,32.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,85.0,18.0,155.49,1.5,0.0,0.92,633.05,155.73000000000002,0.0
60232,7.0,17.0,2.0,32.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,18.0,155.49,0.64,0.0,0.18,273.28999999999996,67.229,0.0
60233,7.0,17.0,2.0,32.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,18.0,155.49,5.32,0.0,0.77,1556.37,382.867,0.0
60234,7.0,17.0,2.0,32.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,18.0,155.49,13.0,0.0,1.13,4369.45,1074.885,0.0
60237,7.0,17.0,2.0,32.0,2.0,1.0,1.0,1.0,26.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,90.0,28.0,155.49,0.32,0.0,0.79,309.28000000000003,76.083,0.0
60238,7.0,17.0,2.0,32.0,2.0,1.0,1.0,1.0,27.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,28.0,155.49,6.0,0.0,0.34,1912.6499999999999,470.512,0.0
60239,7.0,17.0,2.0,32.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,40.0,33.0,155.49,0.64,0.0,0.29,94.33,23.205000000000002,0.0
60240,7.0,17.0,2.0,32.0,2.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,33.0,155.49,14.25,0.0,0.27,2024.33,497.985,0.0
60243,7.0,17.0,2.0,32.0,2.0,1.0,1.0,1.0,14.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,75.0,43.0,155.49,5.5,0.0,0.25,906.28,222.945,0.0
60245,7.0,17.0,2.0,32.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,43.0,155.49,6.75,9.0,0.26,3016.93,742.165,9.0
60246,7.0,17.0,2.0,32.0,2.0,2.0,1.0,1.0,7.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,27.0,58.0,155.49,1.85,0.0,0.36,140.52,34.568,0.0
60247,7.0,17.0,2.0,32.0,2.0,2.0,1.0,1.0,8.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,58.0,155.49,4.25,5.32,0.74,1095.79,269.564,5.32
60248,7.0,17.0,2.0,32.0,2.0,2.0,1.0,1.0,9.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,50.0,58.0,155.49,1.5,0.0,0.07,385.03000000000003,94.71700000000001,0.0
60249,7.0,17.0,2.0,32.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,63.0,155.49,1.0,0.0,0.44,260.63,64.115,0.0
60250,7.0,17.0,2.0,32.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,99.0,78.0,155.49,10.5,0.0,0.38,4055.1,997.5550000000001,0.0
60251,7.0,17.0,2.0,32.0,2.0,1.0,1.0,1.0,6.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,95.0,88.0,155.49,2.5,0.0,0.23,654.52,161.01199999999997,0.0
60252,7.0,17.0,2.0,32.0,2.0,1.0,1.0,1.0,11.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,85.0,88.0,155.49,10.25,0.0,0.6,2340.5,575.763,0.0
60253,7.0,17.0,2.0,32.0,2.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,93.0,155.49,4.5,9.0,1.07,1372.46,337.625,9.0
60254,7.0,17.0,2.0,32.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,93.0,155.49,10.0,25.0,0.19,4678.12,1150.818,25.0
60257,7.0,17.0,2.0,32.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,103.0,155.49,10.25,0.0,0.25,3264.32,803.0229999999999,0.0
60260,7.0,17.0,2.0,32.0,2.0,1.0,1.0,1.0,9.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,98.0,108.0,155.49,1.25,0.0,0.55,202.02,49.696999999999996,0.0
60261,7.0,17.0,2.0,32.0,2.0,1.0,1.0,1.0,10.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,108.0,155.49,16.25,0.0,0.58,4173.04,1026.568,0.0
60262,7.0,17.0,2.0,32.0,2.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,118.0,155.49,6.75,0.0,0.38,1276.1,313.921,0.0
60265,7.0,17.0,2.0,32.0,2.0,1.0,1.0,1.0,15.0,1.0,2.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,123.0,155.49,7.25,0.0,0.66,2197.42,540.5649999999999,0.0
60266,7.0,17.0,2.0,32.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,75.0,138.0,155.49,1.0,0.0,1.41,173.9,42.779,0.0
60267,7.0,17.0,2.0,32.0,2.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,138.0,155.49,6.25,0.0,0.01,3001.92,738.472,0.0
60268,7.0,17.0,2.0,32.0,2.0,1.0,1.0,1.0,7.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,50.0,138.0,155.49,1.25,0.0,0.26,217.17000000000002,53.42399999999999,0.0
60269,7.0,17.0,2.0,32.0,2.0,1.0,1.0,1.0,12.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,40.0,138.0,155.49,2.5,0.0,0.99,210.86,51.87199999999999,0.0
60270,7.0,17.0,2.0,32.0,2.0,1.0,1.0,1.0,16.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,50.0,138.0,155.49,0.5,0.0,1.3,122.72,30.189,0.0
60271,7.0,17.0,2.0,32.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,138.0,155.49,10.0,0.0,0.47,3809.2,937.063,0.0
60273,7.0,17.0,2.0,32.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,138.0,155.49,11.25,0.0,0.02,3987.3999999999996,980.9000000000001,0.0
60276,7.0,17.0,2.0,32.0,2.0,1.0,1.0,1.0,9.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,148.0,155.49,8.5,0.0,1.21,1660.48,408.478,0.0
60279,7.0,17.0,2.0,32.0,2.0,1.0,1.0,1.0,13.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,148.0,155.49,4.5,0.0,0.46,831.6,204.57399999999998,0.0
60283,7.0,17.0,3.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,19.0,151.58,4.8,12.5,0.97,971.3,99.073,12.5
60288,7.0,17.0,3.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,34.0,151.58,4.8,0.0,1.5925029324190205,887.19,90.493,0.0
60290,7.0,17.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,50.0,44.0,151.58,7.2,0.0,1.33,942.7099999999999,96.156,0.0
60291,7.0,17.0,3.0,4.0,3.0,2.0,1.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,40.0,49.0,151.58,7.18,0.0,2.35,968.52,98.78899999999999,0.0
60293,7.0,17.0,3.0,4.0,3.0,2.0,1.0,1.0,9.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,30.0,64.0,151.58,3.1,0.0,1.03,95.31,9.722,0.0
60294,7.0,17.0,3.0,4.0,3.0,2.0,1.0,1.0,10.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,60.0,64.0,151.58,3.6,0.0,3.62,775.0,79.05,0.0
60298,7.0,17.0,3.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,40.0,79.0,151.58,5.6,0.0,0.49,722.77,73.723,0.0
60308,7.0,17.0,3.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,50.0,104.0,151.58,2.6,0.0,3.62,510.19,52.039,0.0
60310,7.0,17.0,3.0,4.0,3.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,120.0,151.58,13.5,0.0,2.4,3156.39,321.952,0.0
60312,7.0,17.0,3.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,120.0,151.58,10.0,0.0,0.93,2362.56,240.98099999999997,0.0
60315,7.0,17.0,3.0,4.0,3.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,135.0,151.58,10.4,0.0,1.46,1515.42,154.573,0.0
60326,7.0,17.0,3.0,4.0,3.0,1.0,1.0,1.0,15.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,50.0,140.0,151.58,3.9,0.0,3.46,212.38,21.663,0.0
60327,7.0,17.0,3.0,4.0,3.0,1.0,1.0,1.0,16.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,50.0,140.0,151.58,3.9,0.0,0.77,154.18,15.726,0.0
60329,7.0,17.0,3.0,4.0,3.0,1.0,1.0,1.0,17.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,25.0,140.0,151.58,1.4,0.0,0.49,95.39,9.73,0.0
60333,7.0,17.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,30.0,20.0,155.92,2.1,0.0,2.1,83.51,12.527,0.0
60347,7.0,17.0,3.0,9.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,87.0,155.92,9.11,12.025,2.33,1022.1700000000001,153.326,12.025
60366,7.0,17.0,3.0,9.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,65.0,165.0,155.92,13.9,0.0,1.2,999.24,149.886,0.0
60368,7.0,17.0,3.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,55.0,177.0,155.92,5.17,0.0,1.15,406.05,60.907999999999994,0.0
60369,7.0,17.0,3.0,9.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,177.0,155.92,2.18,0.0,2.35,112.26,16.839,0.0
60373,7.0,17.0,3.0,13.0,3.0,2.0,1.0,1.0,10.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,75.0,63.0,169.1,0.26,0.0,1.7,77.45,14.251,0.0
60374,7.0,17.0,3.0,13.0,3.0,2.0,1.0,1.0,11.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,85.0,63.0,169.1,0.12,0.0,2.72,109.99,20.238,0.0
60396,7.0,17.0,3.0,21.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,35.0,15.0,156.78,1.02,0.0,0.83,75.02,24.607,0.0
60397,7.0,17.0,3.0,21.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,15.0,156.78,7.48,0.0,1.29,738.17,242.11999999999998,0.0
60410,7.0,17.0,3.0,21.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,75.0,156.78,1.36,0.0,0.75,252.63,82.86300000000001,0.0
60446,7.0,17.0,3.0,25.0,2.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,60.0,136.0,153.55,0.31,0.0,3.27,142.19,26.162999999999997,0.0
60468,7.0,17.0,4.0,2.0,2.0,2.0,1.0,1.0,12.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,50.0,1.0,164.76,1.32,0.0,2.55,382.93,64.715,0.0
60474,7.0,17.0,4.0,2.0,2.0,2.0,1.0,1.0,16.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,50.0,13.0,164.76,3.14,0.0,1.76,686.6700000000001,116.04699999999998,0.0
60475,7.0,17.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,19.0,164.76,6.6,0.0,3.48,3493.2000000000003,590.351,0.0
60476,7.0,17.0,4.0,2.0,2.0,1.0,1.0,2.0,12.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,19.0,164.76,1.97,0.0,4.91,270.49,45.713,0.0
60478,7.0,17.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,25.0,31.0,164.76,1.67,0.0,0.82,459.97,77.735,0.0
60480,7.0,17.0,4.0,2.0,2.0,2.0,1.0,1.0,9.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,31.0,164.76,1.12,0.0,4.84,324.99,54.923,0.0
60481,7.0,17.0,4.0,2.0,2.0,2.0,1.0,1.0,12.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,31.0,164.76,1.68,0.0,4.08,202.05999999999997,34.148,0.0
60482,7.0,17.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,37.0,164.76,3.47,0.0,0.28,1897.01,320.595,0.0
60483,7.0,17.0,4.0,2.0,2.0,2.0,1.0,1.0,9.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,37.0,164.76,1.12,0.0,3.39,1053.74,178.082,0.0
60489,7.0,17.0,4.0,2.0,2.0,1.0,1.0,1.0,10.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,60.0,49.0,164.76,1.84,0.0,2.98,622.97,105.28200000000001,0.0
