,Region,Zone,District,Enumeration area,Holders ID,Parcel,Field,Field Part,CROP,Owner Type,Extension,Irrigation Used,Seed Type,Any Damage,Any Measure to Prevent Damage,Type of Damage Prevention,Fertilizer Used,Reason for Not Using Fertilizer,Percent of Field in Use,Area Measure - Day,Area Measure - Month,Local Area Unit,Reason for Not Measuring Area,Production local unit,case$id,Farmers associations,Householde ID,Field Weight,Weight of Non-improved Seed,Local Area Amount,Enumerator Area (sq. m.),Computer Area (sq. m.),Area in Square meter,Production Of Condition in Kg
80006,7.0,14.0,1.0,1.0,1.0,4.0,3.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,100.0,23.0,2.0,3.0,50.0,50.0,7.140102001055104e+17,20.0,55.0,11.85,4.15,5.0,9600.9,9600.9,9600.91,0.0
80008,7.0,14.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,7.0,70.0,23.0,1.0,3.0,50.0,50.0,7.140102001076102e+17,20.0,76.0,11.85,6.33,5.0,4363.3,4363.3,4363.31,0.0
80012,7.0,14.0,1.0,1.0,1.0,3.0,4.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,7.0,100.0,6.0,3.0,3.0,50.0,50.0,7.140102001076104e+17,20.0,76.0,11.85,15.2,20.0,25316.2,25316.2,25316.21,0.0
80036,7.0,14.0,1.0,1.0,1.0,4.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,100.0,17.0,2.0,3.0,50.0,50.0,7.140102101041105e+17,21.0,41.0,12.49,10.05,10.0,11801.4,11801.4,11801.41,0.0
80040,7.0,14.0,1.0,1.0,1.0,2.0,3.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,100.0,23.0,2.0,7.0,50.0,50.0,7.140102101045102e+17,21.0,45.0,12.49,3.05,20.0,5244.6,5244.6,5244.61,0.0
80058,7.0,14.0,1.0,1.0,1.0,2.0,5.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,7.0,100.0,1.0,3.0,3.0,50.0,50.0,7.140102101085102e+17,21.0,85.0,12.49,6.08,10.0,11909.1,11909.1,11909.11,0.0
80061,7.0,14.0,1.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,100.0,3.0,3.0,3.0,50.0,50.0,7.140102101101102e+17,21.0,101.0,12.49,9.01,10.0,11414.3,11414.3,11414.31,0.0
80071,7.0,14.0,1.0,1.0,1.0,2.0,3.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,7.0,100.0,16.0,2.0,3.0,50.0,50.0,7.140102101123101e+17,21.0,123.0,12.49,10.64,10.0,9124.4,9124.4,9124.41,0.0
80079,7.0,14.0,1.0,1.0,1.0,3.0,3.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,7.0,100.0,9.0,3.0,3.0,50.0,50.0,7.140102101136102e+17,21.0,136.0,12.49,9.12,10.0,12200.6,12200.6,12200.61,0.0
80081,7.0,14.0,1.0,1.0,1.0,3.0,5.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,7.0,100.0,9.0,3.0,7.0,50.0,10.0,7.140102101136104e+17,21.0,136.0,12.49,6.08,10.0,4198.0,4198.0,4198.01,0.0
80092,7.0,14.0,1.0,1.0,1.0,5.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,7.0,100.0,99.0,99.0,3.0,1.0,10.0,7.140102101200105e+17,21.0,200.0,12.49,12.16,30.0,14544.288280554496,0.0,9473.71,0.0
80094,7.0,14.0,1.0,1.0,1.0,4.0,3.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,7.0,100.0,99.0,99.0,3.0,1.0,50.0,7.140102101208104e+17,21.0,208.0,12.49,12.16,10.0,14544.288280554496,0.0,9473.71,0.0
80798,7.0,15.0,1.0,1.0,1.0,3.0,3.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,100.0,12.0,2.0,7.0,50.0,50.0,7.150104301095103e+17,43.0,95.0,58.52,1.7,15.0,19080.9,19080.9,19080.92,0.0
80824,7.0,15.0,1.0,1.0,1.0,1.0,5.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,100.0,2.0,2.0,7.0,50.0,50.0,7.150104301167101e+17,43.0,167.0,58.52,5.0,10.0,13239.9,13246.4,13239.92,0.0
80836,7.0,15.0,1.0,1.0,1.0,1.0,5.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,100.0,8.0,2.0,1.0,50.0,50.0,7.150104301185101e+17,43.0,185.0,58.52,2.0,10.0,5065.1,5065.1,5065.12,0.0
80840,7.0,15.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,100.0,10.0,2.0,1.0,50.0,50.0,7.150104301197101e+17,43.0,197.0,58.52,1.5,10.0,6776.0,6776.0,6776.02,0.0
80849,7.0,15.0,1.0,1.0,1.0,1.0,3.0,2.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,25.0,12.0,2.0,7.0,50.0,50.0,7.150104301215101e+17,43.0,215.0,58.52,0.7,10.0,6374.2,6374.2,6374.22,0.0
80853,7.0,15.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,100.0,14.0,2.0,1.0,50.0,50.0,7.150104301227101e+17,43.0,227.0,58.52,1.0,10.0,2229.7,2229.7,2229.72,0.0
80864,7.0,15.0,1.0,1.0,1.0,2.0,3.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,100.0,15.0,2.0,7.0,50.0,50.0,7.150104301239101e+17,43.0,239.0,58.52,12.8,20.0,20218.6,20218.6,20218.62,0.0
80877,7.0,15.0,1.0,1.0,1.0,3.0,3.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,100.0,22.0,2.0,1.0,50.0,50.0,7.150104301258103e+17,43.0,258.0,58.52,4.0,20.0,4336.2,4336.2,4336.22,0.0
80883,7.0,15.0,1.0,1.0,1.0,3.0,4.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,100.0,26.0,2.0,7.0,50.0,50.0,7.150104301270103e+17,43.0,270.0,58.52,10.4,20.0,10188.2,10188.2,10188.22,0.0
80983,7.0,16.0,1.0,1.0,1.0,1.0,5.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,40.0,25.0,1.0,7.0,50.0,20.0,7.160100201009101e+17,2.0,9.0,37.96,1.05,17.5,6871.4,6871.4,6871.41,0.0
81002,7.0,16.0,1.0,1.0,1.0,1.0,4.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,18.0,1.0,7.0,50.0,0.0,7.160100201091101e+17,2.0,91.0,37.96,1.03,5.0,4752.9,4752.9,4752.91,0.0
81011,7.0,16.0,1.0,1.0,1.0,2.0,4.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,15.0,2.0,1.0,50.0,0.0,7.160100201123101e+17,2.0,123.0,37.96,0.45,20.0,1953.4,1953.4,1953.41,0.0
81014,7.0,16.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,55.0,24.0,2.0,7.0,50.0,20.0,7.160100201123103e+17,2.0,123.0,37.96,2.65,17.5,9861.5,9861.5,9861.51,0.0
81034,7.0,16.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,60.0,2.0,4.0,7.0,50.0,0.0,7.160100201236101e+17,2.0,236.0,37.96,1.05,5.0,4112.9,4112.9,4112.91,0.0
81039,7.0,16.0,1.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,18.0,2.0,7.0,50.0,0.0,7.160100201252102e+17,2.0,252.0,37.96,2.06,10.0,10526.8,10526.8,10526.81,0.0
81050,7.0,16.0,1.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,16.0,2.0,7.0,50.0,0.0,7.160100201284102e+17,2.0,284.0,37.96,3.09,10.0,10842.8,10842.8,10842.81,0.0
81053,7.0,16.0,1.0,1.0,1.0,3.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,70.0,16.0,2.0,7.0,50.0,0.0,7.160100201284102e+17,2.0,284.0,37.96,2.06,5.0,3697.8,3697.8,3697.81,0.0
81062,7.0,16.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,70.0,17.0,2.0,7.0,50.0,0.0,7.160100201316102e+17,2.0,316.0,37.96,5.15,20.0,14194.5,14547.5,14194.51,0.0
81069,7.0,16.0,1.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,14.0,2.0,7.0,50.0,0.0,7.160100201332102e+17,2.0,332.0,37.96,1.24,5.0,5146.0,5146.0,5146.01,0.0
81077,7.0,16.0,1.0,1.0,1.0,2.0,4.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,60.0,20.0,2.0,7.0,50.0,0.0,7.160100201348102e+17,2.0,348.0,37.96,2.22,10.0,6771.4,6771.4,6771.41,0.0
81098,7.0,16.0,1.0,3.0,1.0,1.0,4.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,70.0,22.0,2.0,7.0,50.0,0.0,7.160100203065101e+17,2.0,65.0,34.58,6.6,10.0,8568.4,8568.4,8568.41,0.0
81105,7.0,16.0,1.0,3.0,1.0,3.0,3.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,60.0,7.0,2.0,7.0,50.0,0.0,7.160100203078103e+17,2.0,78.0,34.58,3.9,5.0,4159.2,4159.2,4159.21,0.0
81107,7.0,16.0,1.0,3.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,8.0,2.0,7.0,50.0,0.0,7.160100203104102e+17,2.0,104.0,34.58,5.37,15.0,13795.4,13795.4,13795.41,0.0
81125,7.0,16.0,1.0,3.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,70.0,16.0,2.0,7.0,50.0,0.0,7.160100203156101e+17,2.0,156.0,34.58,0.31,2.5,2526.9,2526.9,2526.91,0.0
81134,7.0,16.0,1.0,3.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,60.0,12.0,2.0,7.0,50.0,0.0,7.160100203195101e+17,2.0,195.0,34.58,0.8,2.5,2128.9,2128.9,2128.91,0.0
81147,7.0,16.0,1.0,3.0,1.0,3.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,80.0,13.0,2.0,7.0,50.0,0.0,7.160100203208102e+17,2.0,208.0,34.58,9.9,30.0,19794.8,19794.8,19794.81,0.0
81150,7.0,16.0,1.0,3.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,70.0,15.0,2.0,7.0,50.0,0.0,7.160100203221101e+17,2.0,221.0,34.58,1.2,2.5,1890.7,1890.7,1890.71,0.0
81155,7.0,16.0,1.0,3.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,15.0,2.0,7.0,50.0,0.0,7.160100203234102e+17,2.0,234.0,34.58,1.6,3.3,4917.5,4917.5,4917.51,0.0
81163,7.0,16.0,1.0,3.0,1.0,1.0,4.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,60.0,17.0,2.0,7.0,50.0,10.0,7.160100203260101e+17,2.0,260.0,34.58,0.56,5.0,4512.4,4512.4,4512.41,0.0
81168,7.0,16.0,1.0,3.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,70.0,18.0,2.0,7.0,50.0,0.0,7.160100203273102e+17,2.0,273.0,34.58,6.66,15.0,10839.9,10839.9,10839.91,0.0
81172,7.0,16.0,1.0,3.0,1.0,3.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,18.0,2.0,7.0,50.0,0.0,7.160100203273103e+17,2.0,273.0,34.58,0.6,2.5,3040.2,3040.2,3040.21,0.0
81175,7.0,16.0,1.0,3.0,1.0,4.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,70.0,18.0,2.0,7.0,50.0,0.0,7.160100203273105e+17,2.0,273.0,34.58,2.74,2.5,2378.8,2378.8,2378.81,0.0
81188,7.0,16.0,1.0,3.0,1.0,3.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,19.0,2.0,7.0,50.0,0.0,7.160100203299103e+17,2.0,299.0,34.58,9.3,20.0,21500.4,21500.5,21500.41,0.0
81227,7.0,16.0,1.0,2.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,100.0,9.0,2.0,7.0,50.0,0.0,7.160100702015101e+17,7.0,15.0,35.8,2.27,15.0,16911.8,16911.8,16911.81,0.0
81231,7.0,16.0,1.0,2.0,1.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,100.0,10.0,2.0,7.0,50.0,0.0,7.160100702015101e+17,7.0,15.0,35.8,2.86,20.0,19693.5,19693.5,19693.51,0.0
81236,7.0,16.0,1.0,2.0,1.0,2.0,3.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,14.0,2.0,7.0,50.0,0.0,7.160100702027101e+17,7.0,27.0,35.8,2.11,13.0,15908.4,15908.4,15908.41,0.0
81241,7.0,16.0,1.0,2.0,1.0,3.0,4.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,14.0,2.0,7.0,50.0,0.0,7.160100702027103e+17,7.0,27.0,35.8,3.9,15.0,15066.6,15066.6,15066.61,0.0
81244,7.0,16.0,1.0,2.0,1.0,2.0,4.0,1.0,8.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,11.0,2.0,7.0,50.0,0.0,7.160100702033102e+17,7.0,33.0,35.8,2.34,10.0,12124.0,12124.0,12124.01,0.0
81247,7.0,16.0,1.0,2.0,1.0,3.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,7.0,4.0,7.0,50.0,0.0,7.160100702045103e+17,7.0,45.0,35.8,2.6,20.0,14385.4,14385.4,14385.41,0.0
81249,7.0,16.0,1.0,2.0,1.0,1.0,4.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,70.0,11.0,2.0,7.0,50.0,0.0,7.160100702057101e+17,7.0,57.0,35.8,3.0,10.0,5374.1,5346.5,5374.11,0.0
81251,7.0,16.0,1.0,2.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,11.0,2.0,7.0,50.0,0.0,7.160100702057102e+17,7.0,57.0,35.8,1.95,5.0,7241.5,7241.5,7241.51,0.0
81258,7.0,16.0,1.0,2.0,1.0,2.0,3.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,85.0,5.0,2.0,7.0,50.0,0.0,7.160100702063101e+17,7.0,63.0,35.8,2.65,10.0,8711.6,8711.6,8711.61,0.0
81280,7.0,16.0,1.0,2.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,100.0,25.0,2.0,7.0,50.0,0.0,7.160100702123103e+17,7.0,123.0,35.8,1.0,5.0,9834.9,9834.9,9834.91,0.0
81289,7.0,16.0,1.0,1.0,1.0,1.0,5.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,85.0,11.0,2.0,7.0,50.0,0.0,7.160100801140101e+17,8.0,140.0,38.9,3.52,20.0,12352.5,12352.5,12352.51,0.0
81293,7.0,16.0,1.0,1.0,1.0,1.0,5.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,100.0,13.0,2.0,7.0,50.0,0.0,7.160100801197101e+17,8.0,197.0,38.9,1.15,5.0,3785.4,3785.4,3785.41,0.0
81296,7.0,16.0,1.0,1.0,1.0,1.0,8.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,100.0,13.0,2.0,7.0,50.0,0.0,7.160100801197101e+17,8.0,197.0,38.9,1.15,5.0,2459.3,2459.3,2459.31,0.0
81302,7.0,16.0,1.0,1.0,1.0,1.0,8.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,100.0,2.0,2.0,7.0,50.0,0.0,7.160100801269101e+17,8.0,269.0,38.9,3.84,5.0,6851.2,6851.2,6851.21,0.0
81307,7.0,16.0,1.0,1.0,1.0,4.0,3.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,100.0,30.0,1.0,7.0,50.0,0.0,7.160100801288104e+17,8.0,288.0,38.9,5.64,20.0,13902.1,13902.1,13902.11,0.0
81310,7.0,16.0,1.0,1.0,1.0,2.0,4.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,90.0,14.0,2.0,7.0,50.0,0.0,7.160100801324102e+17,8.0,324.0,38.9,5.62,30.0,28708.1,28709.9,28708.11,0.0
81370,7.0,16.0,1.0,1.0,1.0,2.0,4.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,65.0,24.0,1.0,7.0,50.0,0.0,7.160100901173102e+17,9.0,173.0,36.55,0.75,5.0,2725.4,2725.4,2725.41,0.0
81379,7.0,16.0,1.0,1.0,1.0,1.0,7.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,12.0,2.0,7.0,50.0,70.0,7.1601009011781e+17,9.0,178.0,36.55,0.86,2.5,3344.7,3344.7,3344.7,0.0
81387,7.0,16.0,1.0,1.0,1.0,3.0,3.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,100.0,27.0,1.0,7.0,50.0,0.0,7.160100901198103e+17,9.0,198.0,36.55,7.8,10.0,14544.288280554496,0.0,3801.11,0.0
81428,7.0,16.0,1.0,1.0,1.0,1.0,4.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,100.0,2.0,2.0,7.0,50.0,0.0,7.160101001009101e+17,10.0,9.0,28.65,5.29,20.0,8917.6,8916.9,8917.61,0.0
81823,7.0,16.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,100.0,14.0,2.0,7.0,50.0,0.0,7.160102201148102e+17,22.0,148.0,40.06,50.0,70.0,29006.4,29006.4,29006.41,0.0
81903,7.0,16.0,1.0,1.0,1.0,1.0,4.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,60.0,5.0,2.0,7.0,50.0,0.0,7.1601025013021e+17,25.0,302.0,39.95,3.0,2.5,2026.3,2026.3,2026.31,0.0
81906,7.0,16.0,1.0,1.0,1.0,1.0,6.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,60.0,2.0,2.0,7.0,50.0,0.0,7.1601025013341e+17,25.0,334.0,39.95,0.9,2.5,2122.6,2122.6,2122.61,0.0
81978,7.0,17.0,1.0,2.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,3.0,2.0,8.0,50.0,60.0,7.170100402004101e+17,4.0,4.0,90.1,13.8,12.5,12527.9,12527.9,12527.9,0.0
81981,7.0,17.0,1.0,2.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,4.0,2.0,8.0,50.0,60.0,7.1701004020261e+17,4.0,26.0,90.1,5.4,5.0,4232.5,4232.5,4232.5,0.0
81984,7.0,17.0,1.0,2.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,4.0,2.0,8.0,50.0,60.0,7.170100402026102e+17,4.0,26.0,90.1,9.18,10.0,8986.1,8986.1,8986.1,0.0
81985,7.0,17.0,1.0,2.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,100.0,5.0,2.0,8.0,50.0,60.0,7.170100402059101e+17,4.0,59.0,90.1,11.4,10.0,8938.9,8938.9,8938.9,0.0
81989,7.0,17.0,1.0,2.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,100.0,7.0,2.0,8.0,50.0,60.0,7.170100402081101e+17,4.0,81.0,90.1,28.1,12.5,13759.8,13759.8,13759.8,0.0
81992,7.0,17.0,1.0,2.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,100.0,10.0,2.0,8.0,50.0,60.0,7.1701004021141e+17,4.0,114.0,90.1,14.04,15.0,15583.2,15583.2,15583.2,0.0
81993,7.0,17.0,1.0,2.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,11.0,2.0,8.0,50.0,60.0,7.1701004021581e+17,4.0,158.0,90.1,10.8,10.0,9781.1,9781.1,9781.1,0.0
81996,7.0,17.0,1.0,2.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,100.0,13.0,2.0,8.0,50.0,60.0,7.170100402191101e+17,4.0,191.0,90.1,1.62,1.5,1527.3,1527.3,1527.3,0.0
81998,7.0,17.0,1.0,1.0,1.0,1.0,4.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,7.0,2.0,8.0,50.0,80.0,7.170100901056101e+17,9.0,56.0,94.05,2.7,3.3,4532.7,4532.6,4532.74,0.0
81999,7.0,17.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,13.0,2.0,8.0,50.0,80.0,7.170100901135101e+17,9.0,135.0,94.05,0.4,1.2,1550.1,1550.1,1550.14,0.0
82003,7.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,15.0,2.0,8.0,50.0,80.0,7.170100901187101e+17,9.0,187.0,94.05,5.6,12.5,13841.2,13838.4,13841.24,0.0
82004,7.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,1.0,3.0,8.0,50.0,80.0,7.1701009012261e+17,9.0,226.0,94.05,5.7,25.0,30880.4,30880.4,30880.44,0.0
82006,7.0,17.0,1.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,5.0,3.0,8.0,50.0,80.0,7.170100901291101e+17,9.0,291.0,94.05,16.8,20.0,20930.3,20921.5,20930.34,0.0
82008,7.0,17.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,10.0,3.0,8.0,50.0,80.0,7.170100901317102e+17,9.0,317.0,94.05,10.6,20.0,21747.1,21747.1,21747.14,0.0
82009,7.0,17.0,1.0,1.0,1.0,2.0,3.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,11.0,3.0,8.0,50.0,80.0,7.170100901317102e+17,9.0,317.0,94.05,5.04,10.0,10691.8,10728.0,10691.84,0.0
82010,7.0,17.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,11.0,3.0,8.0,50.0,80.0,7.170100901317103e+17,9.0,317.0,94.05,21.4,15.0,15559.9,15559.9,15559.94,0.0
82018,7.0,17.0,1.0,2.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,4.0,2.0,8.0,50.0,60.0,7.170101302092101e+17,13.0,92.0,82.33,5.41,20.0,21737.8,21737.8,21737.8,0.0
82020,7.0,17.0,1.0,2.0,1.0,2.0,1.0,1.0,8.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,4.0,2.0,8.0,50.0,60.0,7.170101302092102e+17,13.0,92.0,82.33,5.41,20.0,22767.7,22767.7,22767.7,0.0
82025,7.0,17.0,1.0,2.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,6.0,100.0,16.0,2.0,8.0,50.0,60.0,7.170101302130102e+17,13.0,130.0,82.33,2.7,10.0,5081.7,5081.7,5081.7,0.0
82063,7.0,17.0,1.0,1.0,1.0,1.0,11.0,1.0,8.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,6.0,100.0,2.0,2.0,8.0,50.0,60.0,7.170102201004101e+17,22.0,4.0,92.54,26.73,20.0,30350.2,30349.1,30350.2,0.0
82064,7.0,17.0,1.0,1.0,1.0,2.0,2.0,1.0,8.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,100.0,99.0,99.0,8.0,1.0,60.0,7.170102201102102e+17,22.0,102.0,92.54,16.2,10.0,14544.288280554496,0.0,12655.9,0.0
82065,7.0,17.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,27.0,2.0,8.0,50.0,60.0,7.1701022011301e+17,22.0,130.0,92.54,15.66,10.0,9591.6,9591.6,9591.6,0.0
82066,7.0,17.0,1.0,1.0,1.0,1.0,9.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,30.0,2.0,8.0,50.0,60.0,7.1701022011301e+17,22.0,130.0,92.54,2.16,2.5,3545.3,3545.3,3545.3,0.0
82068,7.0,17.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,100.0,7.0,2.0,8.0,50.0,60.0,7.170102201172101e+17,22.0,172.0,92.54,32.4,20.0,31516.4,31517.0,31516.4,0.0
