,Region,Zone,District,Enumeration area,Head Sex,Holder Number,PARCEL,Field,part,Field Type,CROP,OWN TYPE,Packed under extension?,Used Irrigation?,Prevention for soil erosion?,Measure for Errosion,SEEDTYPE,DAMAGE,Damage measure,Damage type,Ferilizer,Double cropping?,Previous state of field,Percent share of mixed crops,Land Utilization,Farmers Association,Household Number,Enumeration area sample weight,Weight of Indigenous seed,Closure error,Area in Square meter,Production Of Condition in Kg
3172,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,11.0,139.0,265.41,12.509210509400612,69.0,606.31,36.379
3176,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,11.0,147.0,265.41,7.56,145.0,325.81,19.549
3183,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,67.0,1.0,11.0,161.0,265.41,15.18,43.0,1139.6399999999999,68.378
3190,1.0,2.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,11.0,162.0,265.41,2.52,76.0,121.23,7.274
3201,1.0,2.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,11.0,172.0,265.41,6.3,128.8621416737788,752.65,45.159000000000006
3206,1.0,2.0,3.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,11.0,188.0,265.41,1.26,46.0,146.34,8.780000000000001
3211,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,11.0,194.0,265.41,31.5,128.8621416737788,752.65,45.159000000000006
3217,1.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,11.0,205.0,265.41,2.52,83.0,218.94,13.136000000000001
3220,1.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,11.0,205.0,265.41,5.04,52.0,2556.87,153.412
3225,1.0,2.0,3.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,50.0,1.0,19.0,4.0,274.53,12.24,170.0,984.14,106.28699999999999
3227,1.0,2.0,3.0,1.0,1.0,1.0,1.0,9.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,19.0,4.0,274.53,16.32,228.0,722.32,78.011
3231,1.0,2.0,3.0,1.0,1.0,1.0,1.0,13.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,50.0,1.0,19.0,4.0,274.53,8.16,92.0,870.8399999999999,94.051
3233,1.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,19.0,7.0,274.53,4.08,148.0,242.79999999999998,26.222
3238,1.0,2.0,3.0,1.0,1.0,1.0,1.0,9.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,19.0,7.0,274.53,12.24,77.0,763.5799999999999,82.467
3241,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,19.0,7.0,274.53,20.4,22.0,1007.98,108.86200000000001
3244,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,19.0,19.0,274.53,12.509210509400612,107.0,127.7,13.791999999999998
3246,1.0,2.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,19.0,19.0,274.53,12.509210509400612,152.0,93.65,10.114
3249,1.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,100.0,1.0,19.0,19.0,274.53,13.6,54.0,1373.09,148.29399999999998
3252,1.0,2.0,3.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,40.0,1.0,19.0,19.0,274.53,9.18,50.0,414.55,44.771
3254,1.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,19.0,32.0,274.53,5.1,13.0,281.15999999999997,30.365000000000002
3256,1.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,19.0,32.0,274.53,6.12,47.0,318.35,34.382000000000005
3258,1.0,2.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,19.0,40.0,274.53,65.28,11.0,4013.05,433.409
3261,1.0,2.0,3.0,1.0,1.0,1.0,1.0,7.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,67.0,1.0,19.0,40.0,274.53,16.0,57.0,577.4300000000001,62.36200000000001
3263,1.0,2.0,3.0,1.0,1.0,1.0,1.0,8.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,67.0,1.0,19.0,40.0,274.53,4.08,207.0,342.31,36.968999999999994
3266,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,19.0,40.0,274.53,48.96,7.0,2811.41,303.632
3269,1.0,2.0,3.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,67.0,1.0,19.0,46.0,274.53,10.88,70.0,913.8000000000001,98.69
3271,1.0,2.0,3.0,1.0,1.0,1.0,1.0,7.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,67.0,1.0,19.0,46.0,274.53,2.04,16.0,88.97999999999999,9.61
3275,1.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,67.0,1.0,19.0,46.0,274.53,27.2,30.0,1581.21,170.77100000000002
3279,1.0,2.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,19.0,46.0,274.53,16.32,67.0,1925.5800000000002,207.963
3280,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,19.0,46.0,274.53,24.48,49.0,2312.88,249.791
3284,1.0,2.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,19.0,51.0,274.53,24.48,129.0,1825.96,197.20400000000004
3286,1.0,2.0,3.0,1.0,2.0,1.0,5.0,1.0,2.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,67.0,1.0,19.0,51.0,274.53,11.785,32.0,664.0400000000001,71.71600000000001
3290,1.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,19.0,84.0,274.53,10.44,28.0,691.9200000000001,74.727
3293,1.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,50.0,1.0,19.0,84.0,274.53,32.64,27.0,1669.82,180.341
3297,1.0,2.0,3.0,1.0,1.0,1.0,1.0,7.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,19.0,92.0,274.53,16.32,70.0,574.14,62.007
3302,1.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,19.0,92.0,274.53,10.88,46.0,691.5799999999999,74.691
3305,1.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,19.0,92.0,274.53,10.2,51.0,504.36,54.471000000000004
3308,1.0,2.0,3.0,1.0,1.0,1.0,3.0,6.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,19.0,92.0,274.53,6.68,91.0,271.65000000000003,29.338000000000005
3315,1.0,2.0,3.0,1.0,1.0,1.0,1.0,8.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,67.0,1.0,19.0,106.0,274.53,19.04,31.0,728.72,78.702
3320,1.0,2.0,3.0,1.0,1.0,1.0,1.0,12.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,67.0,1.0,19.0,106.0,274.53,5.44,53.0,310.14,33.495
3322,1.0,2.0,3.0,1.0,1.0,1.0,1.0,14.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,67.0,1.0,19.0,106.0,274.53,5.44,74.0,144.39000000000001,15.594
3324,1.0,2.0,3.0,1.0,1.0,1.0,1.0,15.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,67.0,1.0,19.0,106.0,274.53,5.44,63.0,181.27999999999997,19.578
3326,1.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,67.0,1.0,19.0,106.0,274.53,24.48,139.0,687.3100000000001,74.229
3328,1.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,19.0,106.0,274.53,28.56,61.0,1849.8899999999999,199.78799999999998
3333,1.0,2.0,3.0,1.0,1.0,1.0,1.0,6.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,19.0,120.0,274.53,12.24,363.0,835.04,90.184
3335,1.0,2.0,3.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,19.0,120.0,274.53,24.48,56.0,1286.25,138.91500000000002
3339,1.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,19.0,122.0,274.53,6.12,41.0,374.48,40.444
3343,1.0,2.0,3.0,1.0,2.0,1.0,1.0,8.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,19.0,122.0,274.53,8.16,37.0,295.68,31.933
3345,1.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,19.0,122.0,274.53,12.24,142.0,868.4300000000001,93.78999999999999
3355,1.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,19.0,149.0,274.53,3.06,41.0,194.0,20.952
3357,1.0,2.0,3.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,19.0,149.0,274.53,3.06,81.0,156.08,16.857
3360,1.0,2.0,3.0,1.0,1.0,1.0,1.0,7.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,67.0,1.0,19.0,171.0,274.53,2.267,14.0,149.95,16.194999999999997
3362,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,19.0,171.0,274.53,16.32,89.0,1429.28,154.362
3366,1.0,2.0,3.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,67.0,1.0,19.0,182.0,274.53,19.04,12.0,768.9899999999999,83.051
3369,1.0,2.0,3.0,1.0,1.0,1.0,1.0,7.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,67.0,1.0,19.0,182.0,274.53,32.64,26.0,2219.82,239.74099999999999
3378,1.0,2.0,3.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,19.0,215.0,274.53,7.48,70.0,706.01,76.249
3453,1.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,67.0,1.0,38.0,29.0,291.6,7.04,69.0,365.19000000000005,16.433999999999997
3465,1.0,2.0,3.0,3.0,2.0,1.0,4.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,65.0,1.0,38.0,37.0,291.6,13.2,22.0,1278.0,57.510000000000005
3479,1.0,2.0,3.0,3.0,1.0,1.0,9.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,60.0,1.0,38.0,47.0,291.6,8.32,12.0,377.34,16.98
3502,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,38.0,100.0,291.6,16.0,86.0,500.40000000000003,22.518
3505,1.0,2.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,60.0,1.0,38.0,100.0,291.6,8.96,67.0,807.21,36.324
3514,1.0,2.0,3.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,38.0,115.0,291.6,12.509210509400612,98.0,2523.24,113.54599999999999
3515,1.0,2.0,3.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,38.0,115.0,291.6,12.509210509400612,85.0,832.9599999999999,37.483
3530,1.0,2.0,3.0,3.0,1.0,1.0,5.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,67.0,1.0,38.0,120.0,291.6,17.92,90.0,1604.36,72.196
3535,1.0,2.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,67.0,1.0,38.0,126.0,291.6,16.0,47.0,2450.5,110.273
3544,1.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,60.0,1.0,38.0,126.0,291.6,4.3,37.0,519.5600000000001,23.380000000000003
3551,1.0,2.0,3.0,3.0,1.0,1.0,5.0,1.0,2.0,2.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,75.0,1.0,38.0,128.0,291.6,9.6,58.0,794.57,35.756
3556,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,65.0,1.0,38.0,130.0,291.6,9.6,73.0,869.51,39.12799999999999
3558,1.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,70.0,1.0,38.0,130.0,291.6,6.6,96.0,207.82,9.352
3570,1.0,2.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,60.0,1.0,38.0,144.0,291.6,4.68,27.0,458.57,20.636000000000003
3579,1.0,2.0,3.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,50.0,1.0,38.0,152.0,291.6,40.0,106.0,978.61,44.037
3589,1.0,2.0,3.0,3.0,1.0,1.0,5.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,80.0,1.0,38.0,161.0,291.6,50.0,73.0,2752.8999999999996,123.881
3606,1.0,2.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,55.0,1.0,38.0,176.0,291.6,11.2,45.0,1380.52,62.123
3611,1.0,2.0,3.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,60.0,1.0,38.0,176.0,291.6,22.4,34.0,2199.25,98.966
3616,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,6.0,3.0,147.99,3.0,8.0,106.38999999999999,8.83
3618,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,6.0,3.0,147.99,4.0,155.0,194.47,16.141
3623,1.0,2.0,4.0,1.0,1.0,1.0,1.0,9.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,6.0,3.0,147.99,3.0,97.0,142.24,11.806000000000001
3633,1.0,2.0,4.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,6.0,11.0,147.99,16.0,16.0,688.25,57.125
3635,1.0,2.0,4.0,1.0,1.0,1.0,1.0,17.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,6.0,11.0,147.99,6.0,28.0,223.64,18.562
3636,1.0,2.0,4.0,1.0,1.0,1.0,1.0,18.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,6.0,11.0,147.99,3.0,33.0,132.81,11.023000000000001
3638,1.0,2.0,4.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,6.0,17.0,147.99,2.0,33.0,166.26999999999998,13.799999999999999
3639,1.0,2.0,4.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,6.0,17.0,147.99,3.3,174.0,93.81,7.786
3640,1.0,2.0,4.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,6.0,17.0,147.99,4.0,19.0,334.78000000000003,27.787
3641,1.0,2.0,4.0,1.0,1.0,1.0,1.0,14.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,6.0,17.0,147.99,3.3,87.0,264.68,21.968
3642,1.0,2.0,4.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,6.0,17.0,147.99,2.8,147.0,114.5,9.504
3643,1.0,2.0,4.0,1.0,1.0,1.0,1.0,16.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,6.0,17.0,147.99,2.7,99.0,126.47999999999999,10.498000000000001
3650,1.0,2.0,4.0,1.0,1.0,1.0,1.0,27.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,6.0,17.0,147.99,4.1,131.0,474.41999999999996,39.377
3651,1.0,2.0,4.0,1.0,1.0,1.0,1.0,28.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,6.0,17.0,147.99,3.6,70.0,346.60999999999996,28.769
3656,1.0,2.0,4.0,1.0,1.0,1.0,1.0,6.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,6.0,27.0,147.99,3.0,30.0,179.32,14.884
3658,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,6.0,27.0,147.99,1.0,75.0,88.4,7.337000000000001
3659,1.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,6.0,27.0,147.99,10.0,48.0,527.1800000000001,43.75600000000001
3660,1.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,6.0,27.0,147.99,3.0,86.0,137.83,11.44
3664,1.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,6.0,27.0,147.99,3.2,57.0,202.2,16.782999999999998
3667,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,50.0,1.0,6.0,34.0,147.99,1.7,17.0,94.83999999999999,7.872
3673,1.0,2.0,4.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,6.0,49.0,147.99,3.0,18.0,136.36,11.318
3675,1.0,2.0,4.0,1.0,1.0,1.0,1.0,6.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,6.0,49.0,147.99,5.0,39.0,425.32,35.302
3679,1.0,2.0,4.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,6.0,59.0,147.99,3.0,30.0,224.54,18.636999999999997
3681,1.0,2.0,4.0,1.0,1.0,1.0,1.0,6.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,6.0,59.0,147.99,18.0,42.0,980.5,81.382
3695,1.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,6.0,75.0,147.99,3.0,65.0,131.95,10.952
3700,1.0,2.0,4.0,1.0,1.0,1.0,1.0,7.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,6.0,83.0,147.99,5.0,45.0,393.78000000000003,32.684000000000005
3702,1.0,2.0,4.0,1.0,1.0,1.0,1.0,8.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,6.0,83.0,147.99,3.0,70.0,104.29,8.656
3704,1.0,2.0,4.0,1.0,1.0,1.0,1.0,9.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,6.0,83.0,147.99,3.0,62.0,116.28,9.651
