,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Type,CROP,Ownership,Extenstion Program,Irrigation used?,Is the Soil Erosion,Measures taken to prevent Soil Erosion,SEED TYPE,Is there Damage?,Measure taken to prevent damage,Damage measure taken type,Fertilizer Used?,Fertilizer Type,How many times do you produce crops,What was the field used for?,APERCENT,Household Id,Sampling Weight,Weight of non-improved seed,"If Chemical Fertilizer,Quantity in KG",CERROR,Area in Square meter,Production Of Condition in Kg,Fertilizer Quantity
14680,3.0,1.0,19.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,95.0,19.0,670.35,10.14,0.0,2.18,671.11,71.809,0.0
14681,3.0,1.0,19.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,19.0,670.35,9.12,0.0,3.05,547.65,58.599000000000004,0.0
14682,3.0,1.0,19.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,19.0,670.35,23.4,0.0,0.36,1440.49,154.132,0.0
14683,3.0,1.0,19.0,5.0,1.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,19.0,670.35,25.7,0.0,3.15,1682.49,180.026,0.0
14687,3.0,1.0,19.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,31.0,670.35,10.64,0.0,0.23,760.71,81.396,0.0
14688,3.0,1.0,19.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,31.0,670.35,8.2,0.0,1.58,532.85,57.01500000000001,0.0
14691,3.0,1.0,19.0,5.0,1.0,2.0,1.0,1.0,4.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,37.0,670.35,3.45,0.0,2.38,277.74,29.718,0.0
14693,3.0,1.0,19.0,5.0,1.0,2.0,1.0,1.0,6.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,85.0,37.0,670.35,8.86,0.0,1.45,678.51,72.601,0.0
14696,3.0,1.0,19.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,49.0,670.35,13.2,0.0,4.34,682.76,73.055,0.0
14698,3.0,1.0,19.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,55.0,670.35,20.8,0.0,4.23,2731.21,292.23900000000003,0.0
14700,3.0,1.0,19.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,55.0,670.35,8.8,0.0,3.82,726.48,77.73299999999999,0.0
14702,3.0,1.0,19.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,67.0,670.35,4.5,0.0,2.45,494.26,52.886,0.0
14703,3.0,1.0,19.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,67.0,670.35,20.6,0.0,2.09,1894.45,202.70600000000002,0.0
14704,3.0,1.0,19.0,5.0,1.0,2.0,1.0,1.0,4.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,75.0,85.0,670.35,8.5,0.0,4.42,505.90000000000003,54.13099999999999,0.0
14706,3.0,1.0,19.0,5.0,1.0,2.0,1.0,1.0,6.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,85.0,670.35,35.3,0.0,2.93,3458.59,370.069,0.0
14707,3.0,1.0,19.0,5.0,1.0,2.0,1.0,1.0,7.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,85.0,670.35,3.5,0.0,4.26,268.68,28.748999999999995,0.0
14708,3.0,1.0,19.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,85.0,670.35,21.6,0.0,0.89,1193.1200000000001,127.664,0.0
14711,3.0,1.0,19.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,103.0,670.35,40.6,0.0,2.41,3221.1800000000003,344.666,0.0
14712,3.0,1.0,19.0,5.0,1.0,1.0,1.0,3.0,3.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,103.0,670.35,24.3,0.0,1.46,1730.61,185.17499999999998,0.0
14713,3.0,1.0,19.0,5.0,1.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,103.0,670.35,12.2,0.0,2.48,668.86,71.568,0.0
14715,3.0,1.0,19.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,109.0,670.35,14.5,0.0,3.59,999.38,106.934,0.0
14720,3.0,1.0,19.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,127.0,670.35,26.4,0.0,0.1,1881.19,201.287,0.0
14721,3.0,1.0,19.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,127.0,670.35,20.1,0.0,0.81,1102.65,117.984,0.0
14723,3.0,1.0,19.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,50.0,127.0,670.35,17.0,0.0,1.63,1277.5,136.69299999999998,0.0
14724,3.0,1.0,19.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,139.0,670.35,13.7,0.0,0.75,782.47,83.724,0.0
14727,3.0,1.0,19.0,5.0,1.0,1.0,1.0,1.0,7.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,139.0,670.35,15.3,0.0,0.92,1209.08,129.37199999999999,0.0
14728,3.0,1.0,19.0,5.0,1.0,1.0,1.0,1.0,8.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,139.0,670.35,8.4,0.0,1.43,883.05,94.486,0.0
14729,3.0,1.0,19.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,139.0,670.35,25.4,0.0,1.79,886.55,94.861,0.0
14730,3.0,1.0,19.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,139.0,670.35,20.7,0.0,1.6,935.9399999999999,100.146,0.0
14731,3.0,1.0,19.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,145.0,670.35,27.8,0.0,0.99,2827.9300000000003,302.589,0.0
14733,3.0,1.0,19.0,5.0,1.0,1.0,1.0,2.0,4.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,145.0,670.35,28.3,0.0,3.89,2875.02,307.627,0.0
14734,3.0,1.0,19.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,157.0,670.35,25.0,0.0,1.68,1565.7199999999998,167.53199999999998,0.0
14737,3.0,1.0,19.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,163.0,670.35,23.6,0.0,0.68,1118.3700000000001,119.66600000000001,0.0
14739,3.0,1.0,19.0,5.0,1.0,1.0,1.0,1.0,6.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,163.0,670.35,35.4,0.0,0.92,2240.67,239.752,0.0
14742,3.0,1.0,19.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,163.0,670.35,22.4,0.0,1.73,1029.65,110.17300000000002,0.0
14743,3.0,1.0,19.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,175.0,670.35,13.1,0.0,0.66,650.92,69.648,0.0
14744,3.0,1.0,19.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,175.0,670.35,16.7,0.0,0.66,959.4999999999999,102.667,0.0
14747,3.0,1.0,19.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,175.0,670.35,10.5,0.0,3.38,663.73,71.019,0.0
14904,3.0,2.0,1.0,12.0,1.0,1.0,1.0,6.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,21.0,765.66,102.4,0.0,1.5925029324190205,1772.85,147.147,0.0
14913,3.0,2.0,1.0,12.0,1.0,2.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,53.0,765.66,37.4,0.0,0.65,3585.51,297.597,0.0
14919,3.0,2.0,1.0,12.0,1.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,69.0,765.66,38.3,0.0,1.69,3745.8399999999997,310.905,0.0
14921,3.0,2.0,1.0,12.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,77.0,765.66,0.6,0.0,4.61,186.78,15.503,0.0
14922,3.0,2.0,1.0,12.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,77.0,765.66,46.4,0.0,1.5925029324190205,1772.85,147.147,0.0
14925,3.0,2.0,1.0,12.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,93.0,765.66,8.2,0.0,0.32,1086.9099999999999,90.214,0.0
14929,3.0,2.0,1.0,12.0,1.0,1.0,1.0,6.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,101.0,765.66,55.64,0.0,1.02,2329.69,193.364,0.0
14936,3.0,2.0,1.0,12.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,127.0,765.66,21.6,0.0,2.15,1715.4,142.37800000000001,0.0
14938,3.0,2.0,1.0,12.0,1.0,1.0,1.0,5.0,1.0,1.0,8.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,127.0,765.66,28.8,0.0,1.53,2044.54,169.69699999999997,0.0
14940,3.0,2.0,1.0,12.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,143.0,765.66,5.16,0.0,0.61,348.68,28.939999999999998,0.0
14947,3.0,2.0,1.0,12.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,167.0,765.66,38.4,0.0,1.5925029324190205,1772.85,147.147,0.0
14954,3.0,2.0,1.0,12.0,1.0,1.0,1.0,6.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,175.0,765.66,5.12,0.0,1.15,618.87,51.366,0.0
14959,3.0,2.0,1.0,12.0,1.0,1.0,1.0,7.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,191.0,765.66,32.2,0.0,2.1,4174.66,346.497,0.0
14960,3.0,2.0,1.0,12.0,1.0,1.0,1.0,7.0,2.0,1.0,8.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,191.0,765.66,19.2,0.0,2.64,2371.78,196.858,0.0
14965,3.0,2.0,1.0,12.0,1.0,1.0,1.0,3.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,223.0,765.66,21.6,0.0,0.49,1637.49,135.912,0.0
14974,3.0,2.0,1.0,18.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,2.0,791.89,25.6,0.0,1.61,2697.14,674.285,0.0
14975,3.0,2.0,1.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,100.0,14.0,791.89,19.2,0.0,2.89,1017.99,254.498,0.0
14976,3.0,2.0,1.0,18.0,1.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,14.0,791.89,6.0,0.0,2.43,947.48,236.87,0.0
14979,3.0,2.0,1.0,18.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,20.0,791.89,25.6,0.0,2.75,1804.77,451.19300000000004,0.0
14982,3.0,2.0,1.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,100.0,32.0,791.89,19.2,0.0,2.09,1981.59,495.39799999999997,0.0
14983,3.0,2.0,1.0,18.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,38.0,791.89,19.2,0.0,1.04,1474.4299999999998,368.60799999999995,0.0
14987,3.0,2.0,1.0,18.0,1.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,51.0,791.89,32.0,0.0,0.42,1542.81,385.70300000000003,0.0
14988,3.0,2.0,1.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,57.0,791.89,25.6,0.0,2.69,1597.21,399.303,0.0
14993,3.0,2.0,1.0,18.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,71.0,791.89,32.0,0.0,1.5925029324190205,2068.69,517.173,0.0
14994,3.0,2.0,1.0,18.0,1.0,1.0,1.0,4.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,25.0,71.0,791.89,6.4,0.0,0.15,156.08,39.019999999999996,0.0
14995,3.0,2.0,1.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,77.0,791.89,6.4,0.0,1.22,478.84999999999997,119.71300000000001,0.0
14998,3.0,2.0,1.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,89.0,791.89,48.0,0.0,0.41,3762.95,940.7379999999999,0.0
15002,3.0,2.0,1.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,95.0,791.89,32.11,0.0,1.5925029324190205,2068.69,517.173,0.0
15004,3.0,2.0,1.0,18.0,1.0,1.0,1.0,5.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,65.0,95.0,791.89,10.614753325272067,0.0,0.76,1361.8700000000001,340.468,0.0
15005,3.0,2.0,1.0,18.0,1.0,1.0,1.0,6.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,95.0,791.89,102.4,0.0,1.5925029324190205,2068.69,517.173,0.0
15007,3.0,2.0,1.0,18.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,107.0,791.89,6.4,0.0,1.17,490.02,122.505,0.0
15009,3.0,2.0,1.0,18.0,1.0,1.0,1.0,6.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,107.0,791.89,32.22,0.0,1.5925029324190205,2068.69,517.173,0.0
15010,3.0,2.0,1.0,18.0,1.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,113.0,791.89,10.614753325272067,0.0,1.2,529.96,132.49,0.0
15011,3.0,2.0,1.0,18.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,113.0,791.89,76.8,0.0,1.34,3192.5,798.125,0.0
15013,3.0,2.0,1.0,18.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,125.0,791.89,50.0,0.0,1.5925029324190205,2068.69,517.173,0.0
15015,3.0,2.0,1.0,18.0,1.0,1.0,1.0,7.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,125.0,791.89,4.8,0.0,0.26,412.36,103.08999999999999,0.0
15018,3.0,2.0,1.0,18.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,131.0,791.89,51.2,0.0,0.57,2766.0499999999997,691.513,0.0
15019,3.0,2.0,1.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,144.0,791.89,25.6,0.0,1.5925029324190205,2068.69,517.173,0.0
15020,3.0,2.0,1.0,18.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,144.0,791.89,10.614753325272067,0.0,0.87,738.51,184.62800000000001,0.0
15021,3.0,2.0,1.0,18.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,144.0,791.89,10.614753325272067,0.0,0.97,428.04,107.01,0.0
15024,3.0,2.0,1.0,18.0,1.0,2.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,162.0,791.89,12.8,0.0,1.27,1691.1799999999998,422.79499999999996,0.0
15026,3.0,2.0,1.0,18.0,1.0,2.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,169.0,791.89,6.4,0.0,0.38,503.88,125.97,0.0
15027,3.0,2.0,1.0,18.0,1.0,2.0,1.0,5.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,100.0,169.0,791.89,9.2,0.0,0.69,729.49,182.37300000000002,0.0
15029,3.0,2.0,1.0,18.0,1.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,181.0,791.89,76.8,0.0,1.05,4628.17,1157.043,0.0
15030,3.0,2.0,1.0,18.0,1.0,1.0,1.0,6.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,181.0,791.89,12.8,0.0,0.87,1099.6100000000001,274.903,0.0
15031,3.0,2.0,1.0,18.0,1.0,1.0,1.0,7.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,181.0,791.89,51.2,0.0,0.47,2708.9,677.2249999999999,0.0
15034,3.0,2.0,2.0,3.0,12.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,1079.7,5.98,0.0,1.46,723.85,173.0,0.0
15036,3.0,2.0,2.0,3.0,12.0,1.0,1.0,2.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,33.0,1.0,1079.7,10.0,0.0,1.64,693.68,165.79000000000002,0.0
15039,3.0,2.0,2.0,3.0,12.0,1.0,1.0,2.0,3.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,17.0,1079.7,18.0,0.0,1.26,926.76,221.496,0.0
15041,3.0,2.0,2.0,3.0,12.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,27.0,1079.7,17.66,0.0,0.47,845.65,202.10999999999996,0.0
15043,3.0,2.0,2.0,3.0,12.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,32.0,1079.7,28.0,0.0,3.0,1636.89,391.217,0.0
15046,3.0,2.0,2.0,3.0,12.0,1.0,1.0,2.0,1.0,2.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,25.0,45.0,1079.7,1.72,0.0,2.08,129.82999999999998,31.029,0.0
15048,3.0,2.0,2.0,3.0,12.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,45.0,1079.7,17.0,0.0,2.08,1019.11,243.567,0.0
15051,3.0,2.0,2.0,3.0,12.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,51.0,1079.7,3.38,0.0,0.42,335.94,80.28999999999999,0.0
15054,3.0,2.0,2.0,3.0,12.0,1.0,1.0,5.0,1.0,2.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,33.0,51.0,1079.7,4.0,0.0,1.0,795.28,190.07200000000003,0.0
15055,3.0,2.0,2.0,3.0,12.0,1.0,1.0,2.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,25.0,63.0,1079.7,7.8,0.0,0.58,310.33000000000004,74.169,0.0
15057,3.0,2.0,2.0,3.0,12.0,1.0,1.0,2.0,4.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,50.0,63.0,1079.7,3.49,0.0,1.59,245.98999999999998,58.792,0.0
15059,3.0,2.0,2.0,3.0,12.0,1.0,1.0,3.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,63.0,1079.7,50.0,0.0,1.46,2819.83,673.9390000000001,0.0
15062,3.0,2.0,2.0,3.0,12.0,2.0,1.0,5.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,75.0,78.0,1079.7,29.48,0.0,2.26,1373.4099999999999,328.245,0.0
15066,3.0,2.0,2.0,3.0,12.0,1.0,1.0,3.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,83.0,1079.7,30.0,0.0,1.49,1901.6299999999999,454.49,0.0
15074,3.0,2.0,2.0,3.0,12.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,98.0,1079.7,3.0,0.0,2.34,275.53999999999996,65.854,0.0
