,Region,Zone,District,Enumeration area,Holders ID,Parcel,Field,Field Part,CROP,Owner Type,Extension,Irrigation Used,Seed Type,Any Damage,Any Measure to Prevent Damage,Type of Damage Prevention,Fertilizer Used,Reason for Not Using Fertilizer,Percent of Field in Use,Area Measure - Day,Area Measure - Month,Local Area Unit,Reason for Not Measuring Area,Production local unit,case$id,Farmers associations,Householde ID,Field Weight,Weight of Non-improved Seed,Local Area Amount,Enumerator Area (sq. m.),Computer Area (sq. m.),Area in Square meter,Production Of Condition in Kg
85174,7.0,20.0,7.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,100.0,1.0,2.0,7.0,50.0,10.0,7.200703301004102e+17,33.0,4.0,134.19,3.98,10.0,20257.4,20257.4,20257.44,0.0
85177,7.0,20.0,7.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,100.0,1.0,2.0,7.0,50.0,10.0,7.200703301004104e+17,33.0,4.0,134.19,3.24,5.0,12067.8,12067.8,12067.84,0.0
85182,7.0,20.0,7.0,1.0,1.0,1.0,10.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,100.0,2.0,2.0,7.0,50.0,10.0,7.2007033010181e+17,33.0,18.0,134.19,5.27,15.0,35265.6,35497.0,35265.64,0.0
85186,7.0,20.0,7.0,1.0,1.0,2.0,3.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,100.0,99.0,99.0,7.0,4.0,10.0,7.200703301032102e+17,33.0,32.0,134.19,6.48,20.0,14544.288280554496,0.0,18624.64,0.0
85189,7.0,20.0,7.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,100.0,3.0,2.0,7.0,50.0,10.0,7.200703301039101e+17,33.0,39.0,134.19,2.43,7.5,18572.7,18572.7,18572.74,0.0
85191,7.0,20.0,7.0,1.0,1.0,5.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,100.0,3.0,2.0,7.0,50.0,10.0,7.200703301039105e+17,33.0,39.0,134.19,3.24,10.0,21406.8,21406.8,21406.84,0.0
85192,7.0,20.0,7.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,100.0,99.0,99.0,7.0,1.0,10.0,7.200703301054102e+17,33.0,54.0,134.19,1.62,5.0,14544.288280554496,0.0,18624.64,0.0
85196,7.0,20.0,7.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,100.0,99.0,99.0,7.0,1.0,10.0,7.200703301073103e+17,33.0,73.0,134.19,3.24,10.0,14544.288280554496,0.0,18624.64,0.0
85199,7.0,20.0,7.0,1.0,1.0,7.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,100.0,99.0,99.0,7.0,1.0,10.0,7.200703301073107e+17,33.0,73.0,134.19,3.24,10.0,14544.288280554496,0.0,18624.64,0.0
85200,7.0,20.0,7.0,1.0,1.0,1.0,3.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,100.0,4.0,2.0,7.0,50.0,10.0,7.200703301080101e+17,33.0,80.0,134.19,5.67,11.3,30619.8,30619.8,30619.84,0.0
85204,7.0,20.0,7.0,1.0,1.0,3.0,2.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,100.0,5.0,2.0,7.0,50.0,10.0,7.200703301110103e+17,33.0,110.0,134.19,2.43,5.0,11443.6,11443.6,11443.64,0.0
85214,7.0,20.0,7.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,100.0,8.0,2.0,7.0,50.0,10.0,7.200703301117103e+17,33.0,117.0,134.19,3.67,10.0,24255.1,24255.1,24255.14,0.0
85217,7.0,20.0,7.0,1.0,1.0,3.0,2.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,4.0,100.0,5.0,2.0,7.0,50.0,10.0,7.200703301131103e+17,33.0,131.0,134.19,2.43,7.5,17296.0,17296.0,17296.04,0.0
85220,7.0,20.0,7.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,4.0,100.0,6.0,2.0,7.0,50.0,10.0,7.200703301147103e+17,33.0,147.0,134.19,2.43,5.0,12195.3,12195.3,12195.34,0.0
85221,7.0,20.0,7.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,4.0,100.0,6.0,2.0,7.0,50.0,10.0,7.200703301147104e+17,33.0,147.0,134.19,4.48,11.3,28169.5,28169.5,28169.54,0.0
85231,7.0,20.0,11.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,100.0,22.0,1.0,7.0,50.0,10.0,7.201100701001102e+17,7.0,1.0,192.95,2.43,5.0,12771.2,12771.2,12771.24,0.0
85235,7.0,20.0,11.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,100.0,7.0,2.0,7.0,50.0,10.0,7.201100701015101e+17,7.0,15.0,192.95,3.24,7.5,18202.2,18202.2,18202.24,0.0
85248,7.0,20.0,11.0,1.0,1.0,2.0,2.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,2.0,2.0,7.0,50.0,10.0,7.201100701050102e+17,7.0,50.0,192.95,3.24,10.0,14544.288280554496,0.0,27537.24,0.0
85249,7.0,20.0,11.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,100.0,7.0,2.0,7.0,50.0,10.0,7.201100701050103e+17,7.0,50.0,192.95,1.62,5.0,15078.6,15078.6,15078.64,0.0
85256,7.0,20.0,11.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,100.0,27.0,1.0,7.0,50.0,10.0,7.201100701071101e+17,7.0,71.0,192.95,4.05,10.0,27709.0,27709.0,27709.04,0.0
85264,7.0,20.0,11.0,1.0,1.0,2.0,1.0,1.0,7.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,100.0,24.0,1.0,7.0,50.0,10.0,7.201100701085102e+17,7.0,85.0,192.95,6.72,11.3,28249.0,28249.0,28249.04,0.0
85265,7.0,20.0,11.0,1.0,1.0,3.0,1.0,1.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,100.0,24.0,1.0,7.0,50.0,10.0,7.201100701085103e+17,7.0,85.0,192.95,4.86,7.5,16745.7,16745.7,16745.74,0.0
85267,7.0,20.0,11.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,100.0,25.0,1.0,7.0,50.0,10.0,7.201100701099101e+17,7.0,99.0,192.95,2.43,5.0,9950.1,9950.1,9950.14,0.0
85270,7.0,20.0,11.0,1.0,1.0,5.0,1.0,1.0,7.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,100.0,25.0,1.0,7.0,50.0,10.0,7.201100701099105e+17,7.0,99.0,192.95,5.67,12.5,32796.3,32796.3,32796.34,0.0
85273,7.0,20.0,11.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,30.0,1.0,7.0,50.0,10.0,7.201100701106102e+17,7.0,106.0,192.95,2.43,5.0,9811.2,9811.2,9811.24,0.0
85280,7.0,20.0,11.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,29.0,1.0,7.0,50.0,10.0,7.201100701120102e+17,7.0,120.0,192.95,2.62,5.0,11076.4,11076.4,11076.44,0.0
85289,7.0,20.0,11.0,1.0,1.0,2.0,6.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,100.0,4.0,2.0,7.0,50.0,10.0,7.201100701134102e+17,7.0,134.0,192.95,8.86,20.0,48003.5,48003.5,48003.54,0.0
85298,7.0,20.0,11.0,1.0,1.0,1.0,15.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,1.0,2.0,7.0,50.0,10.0,7.201100701155101e+17,7.0,155.0,192.95,2.88,10.0,21623.4,21623.4,21623.44,0.0
85299,7.0,20.0,11.0,1.0,1.0,2.0,1.0,1.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,100.0,1.0,2.0,7.0,50.0,10.0,7.201100701155101e+17,7.0,155.0,192.95,4.86,10.0,23804.4,23804.4,23804.44,0.0
85303,7.0,20.0,11.0,1.0,1.0,3.0,1.0,1.0,7.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,100.0,2.0,2.0,7.0,50.0,10.0,7.201100701155103e+17,7.0,155.0,192.95,7.29,10.0,28848.1,28848.1,28848.14,0.0
85306,7.0,20.0,11.0,1.0,1.0,6.0,1.0,1.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,100.0,2.0,2.0,7.0,50.0,10.0,7.201100701155107e+17,7.0,155.0,192.95,3.06,5.0,12517.4,12517.4,12517.44,0.0
85310,7.0,20.0,11.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,100.0,5.0,2.0,7.0,50.0,10.0,7.201100701169102e+17,7.0,169.0,192.95,4.86,10.0,11399.0,11399.0,11399.04,0.0
85314,7.0,20.0,11.0,1.0,1.0,1.0,5.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,100.0,16.0,1.0,7.0,50.0,10.0,7.201101601027101e+17,16.0,27.0,195.92,9.0,15.0,33212.2,33212.2,33212.24,0.0
85317,7.0,20.0,11.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,100.0,17.0,1.0,7.0,50.0,10.0,7.201101601047101e+17,16.0,47.0,195.92,9.0,20.0,47564.5,47564.5,47564.54,0.0
85322,7.0,20.0,11.0,1.0,1.0,1.0,10.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,100.0,18.0,1.0,7.0,50.0,10.0,7.201101601057101e+17,16.0,57.0,195.92,3.0,5.0,14848.3,14848.3,14848.34,0.0
85325,7.0,20.0,11.0,1.0,1.0,2.0,2.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,100.0,18.0,1.0,7.0,50.0,10.0,7.201101601057102e+17,16.0,57.0,195.92,2.87,5.0,12943.1,12943.1,12943.14,0.0
85335,7.0,20.0,11.0,1.0,1.0,5.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,100.0,23.0,1.0,7.0,50.0,10.0,7.201101601077105e+17,16.0,77.0,195.92,6.67,15.0,31707.8,31707.8,31707.84,0.0
85337,7.0,20.0,11.0,1.0,1.0,6.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,100.0,23.0,1.0,7.0,50.0,10.0,7.201101601077106e+17,16.0,77.0,195.92,8.86,20.0,14544.288280554496,0.0,39444.64,0.0
85343,7.0,20.0,11.0,1.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,100.0,24.0,1.0,7.0,50.0,10.0,7.201101601097101e+17,16.0,97.0,195.92,3.0,5.0,11345.4,11345.4,11345.44,0.0
85344,7.0,20.0,11.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,100.0,25.0,1.0,7.0,50.0,10.0,7.201101601107101e+17,16.0,107.0,195.92,2.5,5.0,7499.2,7499.2,7499.24,0.0
85349,7.0,20.0,11.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,100.0,25.0,1.0,7.0,50.0,10.0,7.201101601107103e+17,16.0,107.0,195.92,2.73,7.5,15782.0,15782.0,15782.04,0.0
85352,7.0,20.0,11.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,100.0,28.0,1.0,7.0,50.0,10.0,7.201101601127103e+17,16.0,127.0,195.92,8.86,20.0,32478.7,32478.7,32478.74,0.0
85356,7.0,20.0,11.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,100.0,29.0,1.0,7.0,50.0,10.0,7.201101601147103e+17,16.0,147.0,195.92,8.29,20.0,42811.4,42811.4,42811.44,0.0
85362,7.0,20.0,11.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,3.0,2.0,7.0,50.0,10.0,7.201101601157102e+17,16.0,157.0,195.92,5.04,10.0,26881.3,26881.3,26881.34,0.0
85367,7.0,20.0,11.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,100.0,5.0,2.0,7.0,50.0,10.0,7.201101601177102e+17,16.0,177.0,195.92,10.1,20.0,42957.4,42957.4,42957.44,0.0
85369,7.0,20.0,11.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,100.0,5.0,2.0,7.0,50.0,10.0,7.201101601177103e+17,16.0,177.0,195.92,4.86,7.5,18650.8,18650.8,18650.84,0.0
85375,7.0,20.0,11.0,1.0,1.0,5.0,1.0,1.0,7.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,100.0,5.0,2.0,7.0,50.0,10.0,7.201101601177105e+17,16.0,177.0,195.92,4.86,10.0,28440.4,28440.4,28440.44,0.0
85378,7.0,20.0,11.0,1.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,100.0,6.0,2.0,7.0,50.0,10.0,7.201101601197101e+17,16.0,197.0,195.92,10.0,20.0,43152.7,43152.7,43152.74,0.0
85382,7.0,20.0,11.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,100.0,8.0,2.0,7.0,50.0,10.0,7.201101601197103e+17,16.0,197.0,195.92,5.04,10.0,21193.7,21193.7,21193.74,0.0
85384,7.0,20.0,11.0,1.0,1.0,1.0,10.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,8.0,2.0,1.0,50.0,50.0,7.201101601207101e+17,16.0,207.0,195.92,1.0,10.0,3805.1,3805.1,3805.1,0.0
85387,7.0,20.0,11.0,1.0,1.0,1.0,12.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,8.0,2.0,7.0,50.0,10.0,7.201101601207101e+17,16.0,207.0,195.92,2.5,5.0,12148.6,12148.6,12148.64,0.0
85391,7.0,20.0,11.0,1.0,1.0,1.0,14.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,100.0,8.0,2.0,7.0,50.0,10.0,7.201101601227101e+17,16.0,227.0,195.92,2.81,5.0,10299.5,10299.5,10299.54,0.0
85393,7.0,20.0,11.0,1.0,1.0,1.0,16.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,100.0,10.0,2.0,1.0,50.0,50.0,7.201101601227101e+17,16.0,227.0,195.92,5.0,5.0,1292.6,1292.6,1292.6,0.0
85395,7.0,20.0,11.0,1.0,1.0,1.0,18.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,100.0,10.0,2.0,7.0,50.0,10.0,7.201101601227101e+17,16.0,227.0,195.92,9.72,15.0,35335.0,35335.6,35335.04,0.0
85397,7.0,20.0,11.0,1.0,1.0,3.0,2.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,4.0,100.0,10.0,2.0,7.0,50.0,10.0,7.201101601227103e+17,16.0,227.0,195.92,10.62,20.0,45626.1,45626.1,45626.14,0.0
85398,7.0,20.0,11.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,10.0,2.0,7.0,50.0,10.0,7.201101601227104e+17,16.0,227.0,195.92,8.72,15.0,31824.5,31824.5,31824.54,0.0
85421,7.0,20.0,11.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,100.0,25.0,2.0,7.0,50.0,50.0,7.201102201104102e+17,22.0,104.0,195.96,8.97,7.5,15931.4,15931.4,15931.41,0.0
85426,7.0,20.0,11.0,1.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,11.0,2.0,7.0,50.0,50.0,7.201102201115201e+17,22.0,115.0,195.96,7.0,10.0,20553.7,20553.7,20553.71,0.0
85427,7.0,20.0,11.0,1.0,2.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,11.0,2.0,7.0,50.0,50.0,7.201102201115203e+17,22.0,115.0,195.96,6.13,7.5,14944.3,14944.3,14944.31,0.0
85432,7.0,20.0,11.0,1.0,1.0,1.0,13.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,100.0,14.0,2.0,7.0,50.0,50.0,7.201102201138102e+17,22.0,138.0,195.96,5.5,5.0,10184.0,10184.0,10184.01,0.0
85436,7.0,20.0,11.0,1.0,1.0,2.0,2.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,26.0,1.0,7.0,50.0,50.0,7.201102201160102e+17,22.0,160.0,195.96,10.0,10.0,21492.8,21492.8,21492.81,0.0
85437,7.0,20.0,11.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,100.0,28.0,1.0,7.0,50.0,50.0,7.201102201171101e+17,22.0,171.0,195.96,3.0,5.0,11144.2,11144.2,11144.2,0.0
85438,7.0,20.0,11.0,1.0,1.0,1.0,2.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,28.0,1.0,7.0,50.0,10.0,7.201102201171101e+17,22.0,171.0,195.96,8.57,15.0,31136.9,31136.9,31136.94,0.0
85442,7.0,20.0,11.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,1.0,3.0,7.0,50.0,50.0,7.201102201193102e+17,22.0,193.0,195.96,10.0,10.0,22982.9,22982.9,22982.91,0.0
85443,7.0,20.0,11.0,1.0,1.0,1.0,2.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,100.0,30.0,1.0,7.0,50.0,50.0,7.201102201215101e+17,22.0,215.0,195.96,10.0,12.5,28550.5,28550.5,28550.51,0.0
85446,7.0,20.0,11.0,1.0,1.0,1.0,7.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,100.0,30.0,1.0,7.0,50.0,50.0,7.201102201215101e+17,22.0,215.0,195.96,7.5,7.5,16313.8,16313.8,16313.8,0.0
85451,7.0,20.0,11.0,1.0,1.0,2.0,2.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,100.0,30.0,1.0,7.0,50.0,50.0,7.201102201215101e+17,22.0,215.0,195.96,15.0,20.0,48946.0,48946.0,48946.01,0.0
85454,7.0,20.0,11.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,9.0,2.0,7.0,50.0,50.0,7.201102201226102e+17,22.0,226.0,195.96,7.0,10.0,20749.9,20749.9,20749.91,0.0
85456,7.0,20.0,11.0,1.0,1.0,2.0,3.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,9.0,2.0,1.0,50.0,50.0,7.201102201226102e+17,22.0,226.0,195.96,1.14,10.0,3218.4,3218.4,3218.4,0.0
85457,7.0,20.0,11.0,1.0,1.0,3.0,2.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,9.0,2.0,7.0,50.0,50.0,7.201102201226103e+17,22.0,226.0,195.96,5.0,10.0,18855.9,18855.9,18855.9,0.0
85459,7.0,20.0,11.0,1.0,1.0,4.0,2.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,9.0,2.0,7.0,50.0,50.0,7.201102201226104e+17,22.0,226.0,195.96,6.12,7.5,14849.8,14849.8,14849.81,0.0
85463,7.0,20.0,11.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,3.0,2.0,1.0,50.0,50.0,7.201102201248102e+17,22.0,248.0,195.96,1.6,10.0,3273.2,3273.2,3273.2,0.0
85465,7.0,20.0,11.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,100.0,3.0,2.0,7.0,50.0,50.0,7.201102201248102e+17,22.0,248.0,195.96,3.45,4.0,7823.6,7823.6,7823.61,0.0
85468,7.0,20.0,11.0,1.0,1.0,3.0,4.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,100.0,3.0,2.0,7.0,50.0,50.0,7.201102201248102e+17,22.0,248.0,195.96,4.0,5.0,9197.7,9197.7,9197.71,0.0
85470,7.0,20.0,11.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,100.0,5.0,2.0,7.0,50.0,50.0,7.201102201270102e+17,22.0,270.0,195.96,12.0,11.5,28325.0,28325.0,28325.01,0.0
85473,7.0,20.0,11.0,1.0,1.0,2.0,4.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,5.0,2.0,1.0,50.0,50.0,7.201102201270102e+17,22.0,270.0,195.96,1.15,11.5,3691.9,3688.5,3691.9,0.0
85474,7.0,20.0,11.0,1.0,1.0,3.0,2.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,5.0,2.0,7.0,50.0,50.0,7.201102201270103e+17,22.0,270.0,195.96,15.0,20.0,47849.0,47849.0,47849.01,0.0
85479,7.0,20.0,11.0,2.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,100.0,11.0,2.0,7.0,50.0,10.0,7.201103002001101e+17,30.0,1.0,201.22,20.0,20.0,38986.2,38923.5,38986.24,0.0
85485,7.0,20.0,11.0,2.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,100.0,10.0,2.0,7.0,50.0,10.0,7.201103002021101e+17,30.0,21.0,201.22,10.82,15.0,33670.7,33537.1,33670.74,0.0
85490,7.0,20.0,11.0,2.0,1.0,1.0,7.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,4.0,100.0,13.0,2.0,1.0,50.0,10.0,7.2011030020261e+17,30.0,26.0,201.22,1.84,20.0,6605.6,6720.5,6605.64,0.0
85494,7.0,20.0,11.0,2.0,1.0,2.0,3.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,100.0,13.0,2.0,7.0,50.0,10.0,7.201103002026102e+17,30.0,26.0,201.22,7.0,7.5,16104.5,16035.0,16104.54,0.0
85497,7.0,20.0,11.0,2.0,1.0,4.0,2.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,100.0,14.0,2.0,7.0,50.0,10.0,7.201103002026104e+17,30.0,26.0,201.22,3.5,5.0,10631.1,10902.9,10631.14,0.0
85502,7.0,20.0,11.0,2.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,100.0,29.0,2.0,7.0,50.0,10.0,7.201103002046103e+17,30.0,46.0,201.22,16.0,20.0,42716.9,42716.9,42716.94,0.0
85505,7.0,20.0,11.0,2.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,100.0,16.0,2.0,7.0,50.0,10.0,7.201103002051103e+17,30.0,51.0,201.22,5.32,5.0,11583.6,11583.6,11583.64,0.0
85506,7.0,20.0,11.0,2.0,1.0,4.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,100.0,16.0,2.0,7.0,50.0,10.0,7.201103002051104e+17,30.0,51.0,201.22,3.1,3.3,7909.9,7909.9,7909.94,0.0
85509,7.0,20.0,11.0,2.0,1.0,1.0,10.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,100.0,5.0,2.0,7.0,50.0,10.0,7.201103002061101e+17,30.0,61.0,201.22,10.0,10.0,25233.7,25233.7,25233.74,0.0
85510,7.0,20.0,11.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,100.0,5.0,2.0,7.0,50.0,10.0,7.201103002061102e+17,30.0,61.0,201.22,6.74,7.5,15454.4,15454.4,15454.44,0.0
85513,7.0,20.0,11.0,2.0,1.0,3.0,3.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,100.0,2.0,3.0,7.0,50.0,10.0,7.201103002061103e+17,30.0,61.0,201.22,10.0,10.0,19672.9,19672.9,19672.94,0.0
85516,7.0,20.0,11.0,2.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,4.0,2.0,1.0,50.0,50.0,7.201103002071101e+17,30.0,71.0,201.22,1.1,10.0,2277.1,2277.1,2277.11,0.0
85519,7.0,20.0,11.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,4.0,2.0,7.0,50.0,10.0,7.201103002076102e+17,30.0,76.0,201.22,20.0,15.0,32855.8,32855.8,32855.84,0.0
85525,7.0,20.0,11.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,28.0,1.0,7.0,50.0,10.0,7.201103002096102e+17,30.0,96.0,201.22,15.0,12.5,29270.7,29270.7,29270.74,0.0
85528,7.0,20.0,11.0,2.0,1.0,1.0,7.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,1.0,2.0,7.0,50.0,10.0,7.201103002101101e+17,30.0,101.0,201.22,5.0,5.0,12392.6,12213.3,12392.64,0.0
